,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
And the study of celestial bodies, follow me
The sheer size of the academia implied by the rhymes
Lead them to believe I was lying
I blasted through the limestone with water mixed with a dissolver
Then I signalled the remaining cave crawlers
Dig a hole for the collateral carnage, battle the hardest
Take out Hip Hops trash and garbage
Tunnel boring and jacking, water main tapping
I sat there drafting a new drainage plan, laughing
Tough, pliable, relatively reliable
The vocation of this undertaking is very viable
My lyrical is chemical radioactive residue
I can't rest until I accomplish what I was sent to do
The gross oversimplication of a Jamaican
In a basement tracing over diagrams for a tape deck
That evolved into a spaceship, that hasn't been made yet
'Cause I haven't been paid yet, not even one pay check
I walked through the valley of humiliation
But Hip Hop started hating, I tried to save them, they wasn't patient
Responsibility entrusted
There's only one way for me to prove that I love it, that's why I'm busting
If you pursue revenge, dig many graves
Be sure to add your name to the list that you've made
Musically still producing, I got a couple new things cocooning
But Poet Laureate's my new shit
Distinguished English and sophisticated senses
In sync with the talisman I received from the temptress
With these lyrics I consecrate the spirit
Whenever I spit it, concentrate you can hear it
I've almost perfected this, I'm one word away from excellence
When I find it I'll begin testing it
The phenomenal beast, astronomer priest
When the poles shift the Sun will not rise from the East
Wilder than the wilderness, I'm bout to show you
Who wildebeest Williams is, you better be filming this
A blast so cataclysmic, it warps the time and space within it
The hours become minutes
The minutes become infinite lyrics
Poet Laureate spit from the spirit, from the Sirius Star system
To observe the gods
My thoughts graduated to the Stars to infinity, listen to the bars
The Kapellmeister in the battle grinder, created by King Osiris
My psychic wall larger than China's
The thirst to rhyme at first hurts like a laborious childbirth
And sounds like Chinese fireworks
Several million years into the past
A primitive future in a world without oil and gas
Focus on two standards when assessing the threat
Number 1 is capacity, Number 2 is intent
The flood was not an obstacle
I made a raft out of empty milk gallon bottles for survival
Always remember, meet me in Denver
Colorado Springs in the Vandenberg welcome center
Four and a half foot beings with big black eyes
Tried to trap me and extract my rhymes all the time
I perform a requiem on the eve before Hip Hop ends
And make amends on behalf of my friends
Canibus grab the mic like an energized amulet
Then spit a rap that you can't forget
Oprah Winfrey don't like rap
All I got to say about that is she probably don't like black
I don't blame her, she don't understand it's only entertainment
She probably wouldn't feel different if she wasn't famous
She traded places and her opinions started changing
As Randolph and Mortimer increased her wages
That alone could make a person racist, if not racist with colour?
Then material wise how we treat each other
The head of a lion, the legs of an eagle
The wings of a dragon, not the sigil, this is for real though
I sit down and think, when I write I can smell the ink
I bow before the desert wall of the Sphinx
The ideas have come from God, even I'm stunned
1000 Bars from the real Iron Lungs
I heard Hip Hop was dead, that's not fair
Who I talk to? Go he there, Nasir
Poet Laureate Infinity
I will forever be the illest lyrically

Poet Laureate Infinity
Poet Laureate Infinity
Poet Laureate Infinity
This has never been done before in history

[Vocal Layer 2: Canibus]
I procured a small piece of the treasure, collections from a former era
Dating back to forever, the warrior became protector
Quoted from the book of the law, I don't govern them
I summon them, speaking in tongues again
Started with a trumpet, woodwinds, strings
The conductor brings the drums in, finger trigger the drum kit
Other MCs be nervous or something
Rhymes in abundance, Hip Hop justice, rappers are captured and punished
Drawn and quartered, liars are denied water, you still alive?
I repeat in a revised order
My skull is a submarine hull
Screen doors protect the motherboard core from extreme heat warp
My mind dives deep beneath yours
Poseidon trident seahorse bubbles form I scream with extreme force
Marinaras Trench detour to Ultima Thule, let me explain what my sonar saw
Upholding the Holy Rosary, patrolling the open seas at U-Boat speed
Beneath the Tsunami, where I'm supposed to be
Industrialists, civilians women and children directly
Military chiefs, aristocrats in the buildings
Membership is based off your raw intelligence
400 screen video editing with hard evidence
The clinical professor of rhymes from Pepperdine
Co-signed by GlaxoSmithKline designs
The Universe provided the lighting to see what I was writing
The results were blinding, lyrics, timing
Shut the fuck up and stop whining
Instinct controls how you think before deciding, so keep vibing
Swimming naked in the open, a lone shark circles me
Instead of trying to murder me, it tried to flirt with me
I got away nervously, talked about it purposefully
Next time I see it, it's going to have a word with me
I guess it wasn't meant to be
Under an assumed identity I resumed PsyOps on the enemy
USA made, field grade steel face
Moving at a Canibus pace in the proto subspace
I am not here to negotiate
Eliminate the face on the photograph we have in our database
No emcee could rhyme like this, there's no challenge
His Poet Laureateship pontificates balance
This lyrical pyramid was discovered by accident
I know I could build it faster if I block and tackle it
Judge me fairly
Compare me to Dante Alighieri's Purgatorio theory
Assigned to train and equip to spit who's ready?
I'll need a volunteer, do I have any?
Next year I'll get my SPINGS, a master space badge
After that I'll stop flying fixed wing aircraft
Most of you will never understand what I mean
My dreams are broken into storyboard scenes
Worm screw elevators descending to the bottom of the volcano crater
Inside the Devil's chamber
""That is not dead which can eternally lie
And with strange aeons even death may die""
The leaders lies got me reassigned, my loyalty was redefined
They will not be allowed to see the rhymes
What ought to crawl has learned to walk
One ought not to think is what Rumsfeld thought
I'm a take you for a walk through a beautiful place called Honey Swamp
We'll shoot hoops at Mosquito Lagoon Park
The whirlpool of gravity traps me
Still allowing me to circle the M51 galaxy
Rap for me reduces the stress dramatically
Negative time produces antigravity
Inject the gas into the centrifuge mass
The Teleological Dynamic will enhance
Watch me wet up your weed then bust up you teeth
Make you run for your life like there's a bus up the street
The Dr. and I would meet at 29 palms Joshua street
I always had a lot to debrief
Killing my health, killing myself
Rebuilding myself, nobody feel what I felt
Modifying the weather from behind a weather shield
Writing with a feathered quill, getting more ill
The woman who is there, she will take care of you
With Nexium, Avodart, Lipitor, and Theraflu
Rap music profession immunosuppressants
One question per second, One answer per session
Hip Hop made me, Hip Hop praise me
Ain't nothing changed me since 1980
Involuntary catalepsy, battle me baby
1000 Bars nigga, after that maybe
Murder, murder, murder, kill kill kill drills
Williams was real ill, but now I chill
An asteroid field where every rock shaped like my seal
I do it for the civilians, I do it for the soldiers
Raptors, Comanches, Strykers, Cobras
Back at the TOC with G.W. Prescott
Grid location missile lock lift up the block
I gotta spit 'til the story is told
It's a gift, this story is a part of my soul
We shouldn't keep fighting, the Earth is our home
If we destroy Mother Earth, then where we gon' go?
Starving in destitution, dying for retribution
Why would you wanna' blow a hospital? You stupid?
Why would you not force yourself to make better music?
Our now fruitless creations used to be in abundance
Like something harder than Tungsten, break your arm if you punch it
I ride on a flatbed chariot, 4 ostriches carry it
I control their movements with lariats
Polygraphs flutter, the Lovecraft craft lover
Quoting my favourite Inventor, ""I see excitement coming""
I raise my hand, lightening bolts stream from it
I see excitement coming, I see excitement coming
Unsatisfied, I decide to redefine rhyme
To create product of an applied mind
They say we're divided, I say we're small minded
Right after I said it I moved to a small island
There was no contingency plan given to me
Tell the motherfucker send his transcripts to me
Swear your allegiance, the tuition is free
To be a mini me version with minor abilities
7.83 hertz from the Earth magnified
Signal Intelligence emanating from your mind
At the observatory summit of Mt. Graham
Looking through this starlight scope in my hand
Beautiful longitudinal musical lyrics
Fragments of Olympian Gossip is my vision
If A is a success in life
Then A must equal X plus Y plus Z no doubt
If work equals X and play equals Y
Then Z must be equal to you shutting your mouth
Surprisingly got The John Campbell award for writing
By summarizing that rhyming can be dehumanizing
From the Kinetic to the Energetic
To the magnetic, ultra, electro, and uncensored resonance
I need to be alone
You cannot comfort me like my poems
1000 BARS put me in the zone
The Pope shook, they ransacked Rome and burnt books
I ran back home to hide mine in the woods
Salute, I would like to propose this next toast
To maturation barrels I carved from French Oak
The minerals where they grow determine the stability of the flow
I might get drunk and boast
Corruption is necessary, but tell me who's the beneficiary
Which one of us will sing Hail Mary?
Hip Hop supposed to be about endurance
But every time you rhyme not just when I'm touring
Acupuncture point or plus, is not enough
I need more pain so I can pretend to be tough
The facts too acute to repute, or debate
My face, is a slim sleek gas mask shape
My dream was identical seven nights in a row
I saw a sideways 8 wrapped around a microphone
The window is closing, from the other side it looks like it's opening
Where am I trying to go with this?
Fire and Ash fallout, that's what it's all about
We must construct a shelter, and then build a wall around it
All the parents want to do is look at the body but
It won't happen 'til AFTER the official autopsy
A good psychological environment for science
I'm memorizing visualizing peace and quiet
Father Author Poor Pauper has poor posture
As filthy as the collar of a dirty grave robber
This is my unacknowledged special access project
Time reversed waves in nonlinear optics
The coral reef is changing from green to amber
Scientist scramble to come up with new answers
The truth is well within my sphere of pursuit
But I'm unprepared to take action just like you
The innate need for Canibus to be professional
Make it difficult indeed for me to connect with you
Greetings and salutations, my equations are inundated with information
Electro cranial stimulation
Burn skin off face, burn face off skeletal plate
Plasma Ray Gun is just one explanation
Man Made Membrane roofing remediation
Any and ALL entry points have immigration
One meter beside the Hubble outside the bubble, the effects of gravity on my
Muscles were quite subtle
I do what I want to do, I have always been that way
Because I have always thinked that way
Attach the piezoelectric transducer to your computer
Poet Laureate is the future
Pulsating lights and sounds surrounds spirits
Binaural Beats, layered underneath lyrics
250 thousand cycles per second, for Dolphin hearing
The electrical optical coupling Gear is effective
88 Kilometres above the planet
My rhymes harness a power beyond your understanding
The Gods began to call me, I looked up
Stars fell towards me and scorched me to a metaphor freak
The authentic Command Doctrine of George Washington
Himself, GW I'm positive it's him
I proof read my writtens, eat a chicken with the skin missing
Spend the whole night out binge drinking
Executive Director of Civic Participation spitting
First it was vote or die, Now it's don't vote, Why?
Weed is now legalized are you high?
Rhymes compartmentalized seperatized to prevent bootlegging pirates
Be my guest keep trying
The bird chirps dying in the dirt because the earth is hurt
But not before I start cursing first
Not so fast Mr. Iconoclast
If you don't leave the bottle outside you can't pass
Gather the evidence, then give it to the President
Don't reprimand him, ask him for help next, 190
A lamp with no electrode will not glow
We need some new bright ideas that we did not know
You cannot fold under the political pressure
You must take prudent and precautionary measures
I think of rhymes in my mind when I autograph sign
I can't wait to sign an autograph for the last time
A Luciferian web, everyday we are burying dead
Every colour in America bled
Empirical evidence of the greatest collection of Canibus sentences
You'll never reach the end of it, 200
Fire and forget, rhyme for respect
I didn't get that so I wrote Poet Laureate
The Hubble Space Telescope images changed Bis
And nothing on this Planet can dissuade this
They left me dehydrated by the Nile River naked but I made it
With passion of a Microphone Patriot
Music is my bread and butter, why should I suffer
My publicist said she could get me the TIME LIFE cover
The spin off from the Press should be able to feed you
But I declined cause I'm familiar what greed can do
I can not lose or win
I would only like to be remembered as the dark skinned Lizard King
Into the bottomless pool of Poetry I plunge
Let it be said, let it be written, let it be done
Publicly coming forward with my metaphors to share
About the space serpents flying around in the troposphere
Poet Laureate Infinity
I will forever be the illest lyrically

Poet Laureate Infinity
Poet Laureate Infinity
Poet Laureate Infinity
This never been done before in history

[Vocal Layer 3]
I spit at a thousand KIPS, kilo tons of pressure
Every letter is measured in such a way you will remember
December, 21st 2012 is the code
It was placed on the sunstone to puzzle them
Starting with some numbers, the code crackers start crunching
I better have some results by the months end
Really, Deep Blue computes deeply and does it
What is the answer to Universe? Read me the numbers
In the summer the Polar Manitoba's melted by lava
A team of ER doctors climbed aboard the chopper
My skull is a submarine hull
I empty the ballast tanks I could smell the shit from the sea gulls
The Rear Admirable participated in battle every war, and at least half of my
Crew were injured every tour
We thought close support from the Navy Carriers and Air Force would give us
All what we needed, we were wrong
Canibus is notably known Globally
My verbal sorcery somehow talks to the beat
Lyrically you not ready, dress right dress
Not messy, my muscle memory make me bomb squad steady
You can't contend with this when I let it rip
Eyes, ears, nose & throat specialist Professor Bis
The sublime chakra one thru nine
Thru the spine induce the rhyme
Internal fire produces the high
Recite 33 3's 33 times
For 24hrs, 21 thousand Nautical miles
Ahead of my lifetime I write and recite rhymes
Deja Vu in the booth is the truth, when you apply it
Devine design, a miracle of Metallurgy
Every clergy member from Mecca who heard of me worshipped me
From the shores of Normandy to the Turkish streets
To the bluest oceans glowing on the Persian beach
Nuclear Biological Chemical emergency
I purchase the beat then mix my spit with the mercury
The DJ grabs the acetate out the crate
Mix the dub plate, the BPMs fluctuate
Nobody can hold me back, my flow bloviates to a spiritual shape
As I co-create rap, 30
Cold callous chronic chemical imbalance
Smoking a chalice in the Rabbit hole with Alice
The target appears in brackets, I attack it
Access then egress then quit this rap shit
Commander of the symphony when man meets ministry
Finishing my Archeogenetic Rap Facility
They can't battle me so they'd rather embarrass me
By being mad at me they commit microphone heresy
I am still the Master
As handsome as my unborn Grandson, Rip The Jacker
Call me grandpa, 40 as odd as it may seem
The microphone fiend is God of the Hip Hop regime
Planet Rock Supreme
Kill you with green Lasers, evaporated weed vapour, Electromagnetic Scalar
Then something they call a Maser
""That is not dead which can eternally lie
And with strange aeons even death may die""
Meteors fall from the sky, The Mars God looks at my eyes
Controlling my heart, controlling my mind
Oh Lord, Tell me what to do, Tell me oh Lord
I have mastered the art of rhyming I am so bored
My pain my joy my thoughts I've passed them on thru songs
Respond to me and I will answer to your call
Emotion manifests Thought, Thought manifests Words Actions & Reality
That's how it has to be
In front of me, on both sides and in back of me
I hear them talk about battling me in the whispering gallery
The chain of command blames the unseen hand
The Galactic Plane has a Galactic Plan
I look up in the sky to see if God is judging me
Suddenly I feel Fatima and Medjugorie come to me, 60
Sitting down at the mixing board/round/banquet table comfortably
They begin to study me, by showing me worlds I would love to see
My body did not melt beyond the Van Allen Belt
I was transformed into a spirit with no shell
I could move about freely, I rose & I fell
The coldness of heaven is like the coldness of hell
Metaphoric Sun Worship, pulling me with planet like inertias
Words blinking like the text edit cursor
My sentences are sometimes too sensitive to make sense of it
Layer upon layer upon layer unedited
You lazy & you wanna' be the best? You crazy!
The Best Train EVERYDAY of the week
Propulsion system is gravity driven, white hot thermal
External vision, every lyric got a wormhole in it
Saint Germaine is real, Germaine is a sage for real
My sigil is the double headed eagle seal
Normal life is not real, we are cogs in a wheel
We work we hurt we search we feel
The microphonist that utilizes the study of Conics
Circular motion in both the para- and the hyperbolas
Tiger Woods knows this, everytime he plays golf he shows this
A true master at the masters in focus
In my time of need, I am not alone
I was told in a dream by Cthulhu from his tomb
Try to hurt me, I'll murder you, lay you down vertical
Made your life purposeful, germinated the earth with you
My black goggles, are covered with Bat Guano
I'll hang from the ceiling and watch you, act hostile I'll pop you
Rap Music and those who listen to it don't owe me nothing
I don't want nothing from you, not even your judgement
The Philosophic maverick the massive knowledge magnet
Underwater sea lilies are the source of my magic
Matricidal motherfucker homicidal hustler
Filibuster, never been a Wikipedia lover
If I were you I wouldn't waste time reading that rubbish
It might turn you into a media puppet, but fuck it
Leviathan divides the suspect zero sign
Therefore I rhyme for all time
Metaphor and Rhyme is poetry by design
But poetry continues outside the timeline
Unnatural battle ability, the enemy tried to imprison me
But they would've been better off killing me
Theoretically Shiaperrelli has mentored me
With motifs of illuminated speech and wizardry
Over The Horizon Radar Rhymes
Patent number 4686605
Sound pours out of the ground across the land
Jethro Tull was mauled by the god called Pan
Creative writing and rhythm, grammar and composition
Don't ignore me, ignore the fool who tells you not to listen
To you it shouldn't sound like I'm quitting cause I'm not
If I am to continue it's up to Hip Hop
Weary of body and mind, tired of swimming against the tide
Why swim or walk when I can glide?
Zero Gravity exercising, requires expert timing, for sky diving
My call sign is Flying Wing
An impossible profession
St. Germaine was made to explain the lesson with a 1000 Bar message
Now you may go
You have graduated, now you may know
Tell the world exactly what you were shown
Sho nuff, sesame street poems brought to you by Sears Roebuck
Countdown 48 more months
Does it amaze me? ""NO!"" Does it phase me? maybe a little yo
Gotta' find a way to generate doe
Promoter won't pay me what I want for a show
Why do it for free when I'm worth my weight in gold?
Mind Body & Soul inseparable, incredibly
Proto plasma recycles the matter perpetually
Hip Hop became boring, lyrics seem more like a vestigial organ
But they should be more important
The diaphragm, the thymus
Activate the latent powers that reside inside us with 13 chakras
You get the Guantanamo Bay, the Alcatraz way
You heard what I say? These pigs gotta' pay!
I steady my approach, this supposed to be a no fly zone
Black sheep squadron with strobe light hoes
The hurricane's eye's open
Gale winds blowing, Moses on a row boat floating in the ocean
I figured out, how to save water in a drought
If we save the right amount I know we can make it out
The ever expanding mind commanding body do you copy?
The quantum biology biopsy
My austere designs are so ahead of their time
Even when you press rewind your still left behind
Father Author Poor Pauper, breaths to draw Prana
In a yoga pose tryna get close to yo mama
Your ear cartilage has been targeted, The bombing will commence
Don't be a bitch nigga you started it
On the Sabbath I write preplanning for the Planet
Drawing mathematics, suspended in space as holographics
Scientifically quantifiable megalomaniacal
Viable style it's like trying to ride a bull
The lyrical inimical is miserable because I've built a citadel
Of syllables that made me invincible
Am I a mad man or a mason? A patriot or a pagan?
West Coasting in a 64 with Rose Gold Daytons
The propulsion system matrix is poorly calibrated
I'm waiting on the parts special order replacements
Battle Rap is just aimless entertainment
Second Round Knockout was one of they favourites, Fuck all the haters
My luck was crushed, I felt like they fronted
My heart kept pumping, I had to do something
I turned the page, wrote a turn of phrase
Verbal X-Rays, they say ""I don't burn I blaze""
Don't look at it like winning or losing, in '98 it was amusing
But Poet Laureate is my New Shit!
Time keep on slipping the Ripper keeps ripping
But right now my image stands still in a prism
My light reflects like a mirror, I choose to share it
The Precession of Earth is nearing, I'm preparing
Assessment and Planning things, should I put mustard on these sandwiches, a
Fathers job is so challenging
My pupil size increase, constriction and velocity decrease
You can't Emcee take a seat
What are you building Bis? Is it a flying Silver Disk?
If you ever leave you'll be missed
I tear thru the Galactic drift, I travel 10 digits in 10 minutes
Now that's some shit! You think that's fast? Nah....
That's faster than you think, By the time you blink, the whole Universe shrinks
A word to the wise, try to keep your eyes in the skies
And try to keep your ears on my rhymes
A magic reminder that the fire will not expire
Pyrus Sidonious gives me energy when I'm tired
The Sun is so bright my eyes hurt, I'm forced to look downward
Now I see inside the Earth
I Thank Mother Gaia for bearing us green grass
But it won't last we're killing her with greenhouse gas
You said ""the best shouldn't have to ask for respect""
Is that correct? Yes could you please speak up, I SAID YES!
I hold Hip Hop responsible
Every magazine writer that wrote bullshit in their articles
Gone 'til November? I'll be gone forever
I made these bars so you could ALL remember
The illest MC to put it all on the line
My career was crucified but I'm still alive
Sky scraper spaceships, wide crater dry lake beds
""resistance is futile"" they said
I bear clutch the pen, my girlfriends jealous again
So intimate when I write it's a sin, 200
My electromagnetic rap flytrap
There's no way Earth you can get around that
This is a no brainer, stop the complaining
If Hip Hop is dead I'm here to save it
Pages upon pages everything I've created
The bar was below basic, I had to raise it
I did it for my Fathers, I did it for my Mothers and my Brothers
I did it for the world to discover
My poetry is peaceful, aggressive but regal
Progressive to the people, I hope the words reach you 210
Dr. Watson and Crick found an 3rd strand in the DNA helix
So your not what you think
Metronome Man will never take commands from the drum
The beat is my slave and it will behave as I want
Cheers! I spill beer on my bear skin chairs
I shed tears I loved Hip Hop all these years
Poet Laureate Infinity
I WILL FOREVER BE THE ILLEST LYRICALLY!

Poet Laureate Infinity
Poet Laureate Infinity
Poet Laureate Infinity
This has never been done before in history

[Vocal Layer 4]
Nobody do it better, there ain't a truer Ripper
I did this separate imagine what we could do together
Inspired by GOD, inspired by the suffering
Was it done by a prophet? It must have been, who was it then
Rip The Jacker, hot but cold blooded
Many utter the name but very few love him
33 is the number that enlightens the Brothers
Insight to the fullest, that could brighten the dullest
The ramifications are awesome, what should we call it?
I call it my unacknowledged special access project
My skull is a submarine hull
In a cave below ground with a painting of Cthulhu on the wall
Necronomicon grimoires, open the doors
The vortex that reaches from here to beyond,10
The power to control thoughts however remotely
Through a term I'd like to call ""Pulse Detonation Poetry""
The results from SETI, very interesting
I briefed the committee they told me to stop the testing
My team was credited, we turned over the evidence
But not before I could leverage it, for promotion to President
Cover me, 8 point sighting device for the eyes
FIRE!!! Transition if you go dry
Close your eyes, ritualize, spit your rhymes
Without trying you can shift your mind
Canibus altered the sequence nucleotides
Neuropetides only get high off mature Wine
Start timing, Atomic Clock keeps time perfectly, 20
Mrs. Guutoff my band teacher always would work me
Polyester pants, big fat ass
I loved that woman so much, I paid attention in class
My Spanish teacher Mrs Booker had an ass too
Why am I talking about this to you?
One day this will be known for now I must wait
I still love them both, and I never forget a face
At the time I used my Beta waves more than my Theta waves
Then there was greater way I learned at a later date
The rate of learning began burgeoning and wouldn't let up, 30
Mommy noticed my vocabulary I developed
Telencephalon olfactory lobes I had to practice
When a woman has her period I smell it on the mattress
It got to be difficult for any woman to live with me
I know my history, but what could that mean specifically?
The story of Bruce Lee, I died in my sleep
I was weak, it happens with every girl that I meet
A Clairvoyant Technique
Using X-Ray refraction, Not only can I see into the future
I can see past it, 40
But I don't know what it means I pass the DataStream along to my team
They say it's more than a dream
Killing caused by poisonous vapours, Lasers, Tasers, Masers
Electromagnetic Scalars
""That is not dead which can eternally lie
And with strange aeons even death may die""
Listen to the rhymes, the rhymes equal pie
If I had a piece of the pie I could buy Dubai
Rip The Jacker was born, the bow was drawn
Spit a 100 bars before you could run 100 yards, 50
I seen a mushroom to the north, from my porch
It was odd, every dog in the neighbourhood barked
You wanna stand there and talk?
The blast wave gonna' tear more than your roof off, nigga C'mon!
It is my understanding, that when I'm high I'm channelling
But when I'm out with the family I am animal handling
Observe a man who has a third DNA strand
Or a 5th or a 6th, this is way more advanced
I remove the veil from in front of me, suddenly
The roots of my discovery uncovered skulduggery, 60
I am not innocent, but you cannot punish me
Cause I know what the world wants to see, tragedy
What is Germaine determined to ascertain for his self?
Few of the same ilk have known what I felt
There's a Proverb that goes ""One should know thyself""
Before one can know the world so I showed myself
The unidentified submersible, looked like a giant turtle half circle
Yo, I need to stop smoking purple
Requested selected elected, but that's only impressive to the experts
Who know how to manipulate my message, 70
You lazy and you wanna be the best? I repeat
Don't talk about consciousness when you are consciousless and weak
If I die and YOU happen to wake up, I'm still alive
Please explain my complete life story to my children
Photo stills of the cryospill
Solarized film revealed there was a biofield
Fuck a record deal, my training is real
Look at the sword I wield, you will taste my steel
Phase I, sign the MOU, pursue more voters
There's three more phases that I think you should know, 80
Phase II, build the force, Phase III, sustain Ops
Phase IV, transition of Border Patrol Cops
Do, Re, Mi, Fa, Sol, La, Si-Do
These are the tones that will activate the ohms
No telling if it will bring out the best or the worst in you
It would be a miracle if I was merciful
Are you food for the moon? Or are you in the mood for doom?
Furniture moves when I walk into a room
STRYKER BRIGADE Driver, sometimes I was GUNNER
Check points required all the concentration I could muster, 90
Special Weapons And Tactics, Professional Assassin
I don't know what he does for a living ask him
I kneel before Congress and beg for money
Submitting specifics about the operation I'm running
You gotta' love it, what was it called? The G8 Summit
""Never heard of it"", no details are public
The relative radiance of the rhyme makes it shine
Increasing the star wattage with longer cycle time
Yeah, I bust the rhymes but I customize the lines
And by the looks of things I did it just in time, 100
I marched from the Halls of Montezuma to Tripoli
Physically this mission objective is killing me
I submit to the will of the creator willingly
The possibilities present a probable infinity
I looked into LL's eyes we both cried
Meteors immediately fell from the skies
I've apologized but I can't change who I am
I can change future, can't budge the past
Them pretty ass lyrics is for bitches with acrylic
Only fake niggas catch feelings over silly shit, 110
SPORTS locked and loaded, zero you in from the pillbox
Williams! How many kills you got?
The uniforms match so we all look the same from the sky
They only time they notice the difference is when we die
Is dying a wise thing? What about trying?
What about our family members back home crying?
Man made weapons Star Ship Captain etc
George Lucas showed me a full size replica
We circled for a fly over in a black KIOWA
5 soldiers including me and a pilot called Noah
He passed over a top secret dossier folder half opened, 120
I noticed the words MOSES and CONUS
MOSES is a new weapon system secret code
CONUS is the continent of the US, I suppose
The jump light lit up, Master Chief said ""Let's Go!""
All right men this is what we train for
Williams you gotta go first, ""if you say so, HALO"", High Altitude Stay Low
Gale Winds blowing, this might be the death of me
The AIRBORNE unit in the back of me jumped out next to me
Gold chords from the organ cut down your swordsman
Tell everybody to shut the fuck up when I'm talking, 130
[Not in current version: fuel mix rich, human hydrogen slush
The rhymes are too Christ Complex like for them,]
The 1000 Bar race at an unrelenting pace
Just in case Humans ever get to World War 8
Do you believe in fate? Then how do you know?
When you finally get there, where will you go?
This ain't no joke, you think I'm joking
Everything frozen, melted, destroyed, broken
Only the chosen find a way out
Everybody move out! Stay off the main route, 140
Satellites watch me they think they got me
Right hands turn left shoulders around but it's not me
Atmospheric Re-entry a flying sighting, looked like lightening
Striking blind, what it struck was frying
Comparative image sharpness between all artists
I don't think you know what you're about to get involved in
I'll give a quadrillion dollars to be a partner
If you are still worshipping money, you are Godless
Sulphuric Nitric Acid eats through the Labyrinth
The foundation is cracking, we must take action, 150
Basic Instruction Before Leaving Earth B.I.B.L.E
I take shelter in an old Missile Silo
Hip Hop is blackened pot placed next to a kettle
With my logo in it, a rigid rehomogenized metal
Millions of you are unfamiliar with what I'm saying?
Discuss it with your Chemistry Professor he will praise it
Tri Quad Quintangulate where did the signal originated?
Try to find out more information
The internal atheist outside the MATRIX
Sophia Stewart offered me a pill and said ""take this""
She asked me if I was followed, I told her I wasn't
I didn't know the spy that sold me out would be my own cousin
""A populace uniformed is a populace of slaves""
Washington didn't say it quite that way
But it's something like that, you get the point I'm assuming
Poet Laureate Exclusive New Shit!
The message said ""We should meet somewhere clandestine""
Professor keep heading East to the Best Western
Do not loose your bearings, keep checking your direction
""Start Session point 666 arc seconds""
The budget is huge, I have doubts about spending it
Concerning Cyclotronic Resonance, patents are pending it
Canibus aka ""The Spitzberg Beast""
Gave his Bicentennial Speech on Emerald Peak
You'll need a first aid kit for the verse I spit
I am cautiously meticulous but artfully brisk
A change is beginning every molecule is spinning
Lyrics imitate the art, art imitates lyrics, can you hear it?
Signals bounce back and forth like a mirror
With flawless error, like that forever
Surface the air radar tells me where they are, 180
Are they far? I patiently watch the sweep arm
We can find them but they can't find us
Just below Mach 3 the rhymes ionizes
I'm hooked on Hip Hop, I can't live without it
You can mix this song a thousand ways I don't doubt it
The daughters of man locked in prison camps
With the sons of mothers that are too weak to dance
At least we notice damage, what do we expect
The coming super storm is gonna wipe us off the map 190
But that is not possible, that's sounds completely illogical
You must've been kicked the fuck out of school
Always remember the Reptilian agenda
""No Pulse Rendered"" in the earthquake's epicentre
I found fluoride in my water supply
At the time I felt a total apathy towards dying
The ungrateful dead reoccurring images playing in my head
I was told to memorize what I was said
""With this salt I consecrate this water
May whatever it touch receive Hallowed LIGHT from THEM""
""With this sacred water I consecrate this Talisman so that
It will make ME POET LAUREATE"" otherwise I'll be so depressed, oh well no
Regrets, I been toe to toe with the best, I KNOW the LEDGE
I accept all cultures colours creeds and races
Life is Life no taxonomical classification
No corruption no disruption no destruction no budget no nothing
It's never that easy you just gotta trust it
A leader I feel beleaguered to teach the truth
The Youth will refuse to follow if they don't believe you
There is strength in numbers there are numbers in strength
Nothing good comes from hatred, Love's the missing link
Even if I am in a minority of one
The truth is still the truth no matter how it's spun
My mind is prepared, Hip Hop is impaired
If you disagree with me then yours isn't there

[Vocal Layer 5]
I rock rhymes for your pleasure, you listen at your leisure
I only record it once you listen to it forever
The fish hook stuck in your jaws, the feedback was not positive
Human Hominids fishing for compliments
Started with a nugget, the budget snowballed into something
Above ground running not underground covered
Breath easy, regulate the pace see if they love it
The Poet Laureate puppet with a message from ""THE OTHERS""
The aura describes the forces
I'm too involved to divorce it, my internal compass points me northward
My skull is a submarine hull, calling whales with whale song
Creating basketball size hailstorms
Water World under water war protected by the Jericho wall
With surface permutation of the permafrost
My war birds are grounded, their wings have been burned off
I'm not concerned though, it's only the first lost
Poetry Poetry Poetry Poetry Poetry
Poet Laureate infinity now you know it's me
Yeti riding a Triceratops with Elephant netting
Attending Black Widow weddings dressing in gossamer webbing
Pretending, experimenting, they call me a heretic
A derelict cherubim seraphim protecting America
Height, weight, eye colour, skeletal structure was designed
I circle my flight instructors in the skies as they fly
22 times, to show them I have plenty new rhymes
Poet Laureate will prove it to you all in due time
Don't be upset with Canibus yet, the kid just want respect
You been a success but what do he get?
Politics and Perjury bring out the worst in me
But I don't take it personally, even though it's hurting me
The key maker turns the key, those observing me keep cursing me
They aren't worthy of a word from me
I spit the truth Rip the mic Rip the booth Rip you too
Rip the Jacker is proof I Ripped through
It drives me insane when a woman wears lace
The current gene structure is 46 pair based
Her heart rumbling and thundering like Captain Nicole Malachowski from an
Airbase, on a clear day
Ok I'm a pervert, It's time to fess up
I might be looking for a leg up, but I won't touch
Closet sadomasochist sexual pacifist
I like to role play but I only play masculine
Victory over injury a victim to misery
