,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
For all the stuntin', I'll forever be immortalized
Yeah, back and forth across the borderline
Hate to leave the city, but I've got to do the overtime
Gone all the time, even the important times
I should let you know ahead I'm comin' back on my worst behavior

[Outro]
Remember? Remember? Mothafucka, remember?
Hold up, hold my phone, they used to never want to hear us
Remember? Mothafucka never loved us
Remember? Mothafucka, remember? Worst behavior",Drake,Drake,2014,"[93, 99, 95, 99, 93, 98, 99, 99, 95, 94]",10
385,Thinking About You,"[Verse 1]
If I told you, that this couldn't get better baby
And your heart beat, it let's me know you feel the same
I can hold you, keep you safe until you fall asleep
Never worry cause I can give you what you need

[Bridge]
Now everything I do
Is all for loving you
It's not something that we're used to
No other way to say, I need you everyday
And now I'm gonna change my ways
And it's a part of you I never wanna lose
I'd do anything you want me to
Like any other day I know I'll find a way
And if ever I'm alone, you say

[Hook]
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you

[Verse 2]
In a moment, I know that everything can change
And I know that my life will never be the same
You're the only one that's making sense to me
When I close my eyes you're the one I see
There's no other way I can ever be without you babe

[Bridge]
Now everything I do
Is all for loving you
It's not something that we're used to
No other way to say, I need you everyday
And now I'm gonna change my ways
And it's a part of you I never wanna lose
I'd do anything you want me to
Like any other day I know I'll find a way
And if ever I'm alone, you say

[Hook]
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you
I'll be thinking about you",Calvin Harris,Calvin Harris Featuring Ayah Marar,2014,"[94, 93, 86, 93, 87, 93]",6
386,Stay The Night,"I know that we are upside down
So hold your tongue and hear me out
I know that we were made to break so what? I don't mind
You kill the lights, I'll draw the blinds
Don't dull the sparkle in your eyes
I know that we were made to break so what? I don't mind
Are you gonna stay the night
Are you gonna stay the night
Oh oh oh oh, are you gonna stay the night
Are you gonna stay the night
Doesn't mean we're bound for life
So oh oh oh, are you gonna stay the night
Are you gonna stay the night
Doesn't mean we're bound for life
So oh oh oh, are you gonna stay the night
I am fire gasoline
Come pour yourself all over me
We'll let this place go down in flames only one more time
You kill the lights, I'll draw the blinds
Don't dull the sparkle in your eyes
I know that we were made to break
So what? I don't mind
Are you gonna stay the night
Are you gonna stay the night
Oh oh oh oh, are you gonna stay the night
Are you gonna stay the night
Doesn't mean we're bound for life
So oh oh oh, are you gonna stay the night (Night)
Are you gonna stay the night
Are you gonna stay the night
Doesn't mean we're bound for life
So oh oh oh, are you gonna stay the night
(Are you gonna stay the night)
(Are you gonna stay the night)
(Oh oh oh oh, are you gonna stay the night)",Stay The Night,Zedd Featuring Hayley Williams,2014,"[47, 36, 30, 22, 22, 18, 23, 27, 22]",9
387,White Walls,"[Intro: Macklemore]
I wanna be free
I wanna just live
Inside my Cadillac
That is my shit
Now throw it up (I throw that up)
That’s what it is (that’s what it is)
In my C-A-D-I-L-L-A-C, bitch (biatch)

[Verse 1: Macklemore]
Can’t see me through my tints (nah ah)
I’m riding real slow (slow motion)
In my paint, wet, dripping, shining like my 24s (umbrella)
I ain’t got 24s (nuh-uh)
But I’m on those Vogues
That’s those big white walls, round them hundred spokes
Old school like Olde English in that brown paper bag
I’m rolling in that same whip that my granddad had
Hello haters, damn y’all mad
30K on the Caddy, now how backpack rap is that?

[Chorus: Hollis]
I got that off-black Cadillac, midnight drive
Got that gas pedal, leaning back, taking my time
I’m rolling that roof off, letting in sky
I shine, the city never looked so bright

[Verse 2: Macklemore]
Man, I’m lounging
In some shit Bernie Mac would’ve been proud of
Looking down from heaven like damn that’s stylish
Smilin’, don’t pay attention to the mileage
Can I hit the freeway? Illegally going 120
Easy weaving in and out of the traffic
They cannot catch me, I’m smashing
I’m ducking, bucking them out here
I’m looking fucking fantastic, I am up in a classic
Now I know what it’s like under the city lights
Riding into the night, driving over the bridge
The same one we walked across as kids
Knew I’d have a whip but never one like this
Old school, old school, candy paint, two seater
Yea, I’m from Seattle, there’s hella Honda Civics
I couldn’t tell you about paint either
But I really wanted a Caddy so I put in the hours
And roll on over to the dealer
And I found the car I dreamed of, placed a bargain with this geezer
Got the keys in as I was leaving I started screaming

[Chorus: Hollis]
I got that off-black Cadillac, midnight drive
Got that gas pedal, leaning back, taking my time
I’m rolling that roof off, letting in sky
I shine, the city never looked so bright

[Verse 3: ScHoolboy Q]
Backwoods and dope
White hoes in the backseat snortin' coke
She doing line after line like she's writing rhymes
I had her inhalin' my love, tryna blow her mind
Cadillac pimpin', my uncle was on
14, I stole his keys, me and my niggas was gone
Stealing portions of his liquor, water in his Patron
Driving smiling like I won the fucking lottery homes
(Fuckin' lottery homes)
Tires with the spokes on it, and the Vogues too
Mustard and mayonnaise, keepin' the buns all on
My dogs hanging out the window
Young as whoosh, fucking like we ball
Tryna fuck 'em all
Never park the whip, see what's poppin' at the mall
Meet a bad bitch, slap her booty with my paw
You can smoke the pussy, I was tearing down the walls
I'm motherfuckin' awe-
-some, swear these sights tryna hypnotize
Grip the leather steering wheel while I grip the thighs
See the lust stuck up in her eyes
Maybe she like the ride or did she like the smoke?
Or does she want it low?
'Cause this shit a Coupe de Ville so you’ll never know
So we cruise for minutes, my nigga fuck the limit
Got a window tinted, for sure a gangsta in it
Slide 'til the gas is finished
Q

[Chorus: Hollis]
Off-black Cadillac, midnight drive
Got that gas pedal, leaning back, taking my time
I’m rolling that roof off, letting in sky
I shine, the city never looked so bright
Got that off-black Cadillac, midnight drive
Got that gas pedal, leaning back, taking my time
I’m rolling that roof off, letting in sky
I shine, the city never looked so, looked so bright",Macklemore & Ryan Lewis,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,2014,"[51, 44, 29, 28, 23, 22, 21, 18, 19]",9
388,It Won't Stop,"[Verse 1: Sevyn Streeter]
I love when you pulling up in your Jeep, bumping all your beats
J's on with your shades on, just to bring me something to eat
You the man up in these streets, but when it comes to my heart
That don't mean a thing, no, oh

[Verse 2: Chris Brown & Sevyn Streeter]
Baby hop in my ride, ooh, it's hot as hell outside
Got the top down with your doors closed
With my hand up on your thigh
Drive slow, ooh, take your time

[Pre-Chorus: Sevyn Streeter & Chris Brown]
Every little thing you do got me feeling some type of way
When you give me that thunder you make my summer rain
Oh-oh-oh oh, oh, oh-oh-oh oh, oh
Everyday, everyday

[Chorus: Sevyn Streeter & Chris Brown]
And it won't stop, boom, boom, ooh
And it won't stop, boom, boom, ooh, yeah
With every single part of me, my love for you is constantly (oh, oh)
Forever and ever on repeat (oh)
On repeat and it won't stop, boom, boom, ooh

[Verse 3: Seyvn Streeter & (Chris Brown)]
I love when we pulling up to that beach (that beach)
Sand down in my feet (yeah)
Sun down, nobody round, that's one hell of a scene
You rocking my body (body), rock rock the boat, Aaliyah (body)
Don't it sound familiar?

[Verse 4: Chris Brown & Sevyn Streeter]
And you sound like, uh uh, ayy, ayy
Looking up into space
It's just me and my bae
And we feel so amazing, oh, oh, oh, all night, woah

[Pre-Chorus: Sevyn Streeter & Chris Brown]
Every little thing you do got me feeling some type of way (way, yeah)
When you give me that thunder you make my summer rain
Oh-oh-oh oh, oh, oh-oh-oh oh, oh
Everyday, everyday

[Chorus: Sevyn Streeter & Chris Brown]
And it won't stop, no, boom, boom, ooh
And it won't stop, boom, boom, ooh, yeah
With every single part of me, my love for you is constantly (me, oh)
Forever and ever on repeat, on repeat
And it won't stop, boom, boom, ooh

[Bridge: Sevyn Streeter & Chris Brown]
Everyday, everyday, I can't wait
You take my breath away from me
Here's my heart, you got the key
Put that on eternity, I love you 'til infinity, infinity, infinity, infinity, infinity
My everything, my everything
And when I think about it, oh, it be making me weak, baby
I won't ever stop, my heart won't skip a beat, baby
And it'll keep going on, going on, going on

[Chorus: Sevyn Streeter & Chris Brown]
And it won't stop, boom, boom, ooh (no, I'm so in love with you, girl)
And it won't stop, boom, boom, ooh, yeah (boom, oh)
With every single part of me, my love for you is constantly
Forever and ever on repeat, on repeat (oh)
And it won't stop, boom, boom, ooh, boom
And it won't stop

[Outro: Chris Brown & Sevyn Streeter]
Girl I'm, rocking your body
Rock-rocking your body (won't stop)
Rock-rocking your body, baby (won't stop)
Said I'm rocking your body, rocking your body to sleep
And it won't stop, boom, boom, ooh
And it won't stop, boom, boom, ooh, yeah",Sevyn Streeter,Sevyn Streeter Featuring Chris Brown,2014,"[52, 51, 49, 48, 50, 49, 47, 49, 36]",9
389,Achy Breaky 2,"[Intro]
Billy Ray Cyrus: How'd this shit happen?
Buck 22: Let me tell you BRC

[Verse 1: Buck 22]
It happened cause I happened to meet up with Billy Cyrus
It happened cause I rang the alarm, and broke the silence
It happened cause I'm sippin' on that good Kentucky whiskey
It happened cause I'd rather be lucky, than good

[Hook: Billy Ray Cyrus]
Don't tell my heart, my achy breaky heart
I just don't think he'd understand
And if you tell my heart, my achy breaky heart
He might blow up and kill this man

[Verse 2: Buck 22]
Baby, don't you say a thing, do just what you do
Got me stuck on you like liquor, I swear you're hundred proof
And if I forget to mention, you got my attention
The only thing I'm askin' you to do

[Hook: Billy Ray Cyrus x2]

[Verse 3: Buck 22]
I've been next to BRC, up on TMZ
Got everybody wonderin' who I am
Miley keeps twerkin', daddy's song is workin'
Now Billy sing that crazy hook again

[Hook: Billy Ray Cyrus]

[Trap Guitar Solo]

[Hook: Billy Ray Cyrus]",Buck 22,Buck 22 Featuring Billy Ray Cyrus,2014,[80],1
390,You're Mine (Eternal),"[Intro]
(Eternal, eternal, eternal)
Mine, mine, mine
You're mine

[Verse 1]
I can't seem to live without your love
Suffocating here by myself, dying for your touch
Springtime eyes that get you every time
And I just can't seem to give you up
You're mine

[Pre-Chorus]
You make me feel our love would never end
How can I forget, baby we were the best
Suffered dreams of you all through the night
And baby I can't seem to give you up
You're mine

[Chorus]
I can't seem to give you up
You're mine
(Baby you're mine)
I can't seem to give you up
You're mine

[Verse 2]
Summer days and summer nights
When I felt you in my arms
Didn't I want you badly?
Wanted to let you have me
Autumn days and stormy nights
When you crush me with your charms
Didn't I need you madly?
Now I'm lying here falling apart

[Verse 1]
I can't seem to live without your love
Suffocating here by myself, dying for your touch
Springtime eyes that get you every time
And I just can't seem to give you up
You're mine

[Pre-Chorus]
Boy you make me feel our love would never end
How can I forget, baby we were the best
I suffered dreams of you all through the night
And baby I can't seem to give you up
You're mine

[Chorus]
I can't seem to give you up
You're mine
(Baby you're mine)
I can't seem to give you up
You're mine

[Bridge]
You make me feel
Like love would never end
Tell me how can I forget that?
My baby, we were the best
I suffered dreams of you all through the night
And baby I can't seem to give you up
You're mine

[Chorus]
I can't seem to give you up
You're mine
I can't seem to give you up
You're mine

(Eternal, eternal, eternal)",Mariah Carey,Mariah Carey,2014,[88],1
391,Explosions,"[Verse 1]
You trembled like you'd seen a ghost
And I gave in
I lacked the things you need the most
You said, ""Where have you been?""
You wasted all that sweetness to run and hide
I wonder why
I remind you of the days you poured your heart into
But you never tried
I've fallen from grace
Took a blow to my face
I've loved and I've lost
I've loved and I've lost

[Chorus]
Explosions on the day you wake up
Needing somebody and you've learned
It's okay to be afraid
But it will never be the same
It will never be the same

[Verse 2]
You left my soul bleeding in the dark
So you could be king, ah
The rules you set are still untold to me
And I've lost my faith in everything
The nights you could cope
Your intentions were gold
But the mountains will shake
I need to know I can still make

[Chorus]
Explosions on the day you wake up
Needing somebody and you've learned
It's okay to be afraid
But it will never be the same
It will never be the same

[Bridge]
And as the floods move in
And your body starts to sink
I was the last thing on your mind
I know you better than you think
Because it's simple, darling, I gave you a warning
Now everything you own is falling from the sky in pieces
So watch them fall with you, in slow motion
I pray that you will find peace of mind
And I'll find you another time
I'll love you, another time

[Chorus]
Explosions on the day you wake up
Needing somebody and you've learned
It's okay to be afraid
But it will never be the same
It will never be the same",Ellie Goulding,Ellie Goulding,2014,[100],1
392,All Me,"Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got, nigga don't watch that cause I
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Money on my mind, you should think the same, J's on, pinky ring
Dogging these hoes, I need quarantine, in the same league, but we don't ball the same
(Ah) She want all the fame, I hear that shit all the time
She said she love me, I said, ""Baby girl, fall in line""
Okay, made a million, off a dinner fork, watch me switch it up
Walked in, ""Ill nigga alert! Ill nigga alert!""
You need that work, I got that work, got bitches in my condo
Just bought a shirt that cost a Mercedes-Benz car note
From the A to Toronto, we let the metal go off
And my dick so hard it make the metal detector go off
This that sauce, this that dressing, Givenchy, nigga God bless you
If having a bad bitch was a crime, I'd be arrested (Truu)
Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got, nigga don't watch that cause I
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
I touched down in '86, knew I was a man by the age of 6
I even fucked the girl that used to babysit
But that was years later on some crazy shit
I heard your new shit, nigga hated it, Damon Wayans, homie don't play that shit
I get paid a lot, you get paid a bit, and my latest shit is like a greatest hits
God damn, ain't no wishing over on this side
Y'all don't fuck with us, then we don't fuck with y'all
It's no different over on this side
God damn, should I listen to everybody or myself?
Cause myself just told myself, ""You're the motherfucking man, you don't need no help""
Cashing checks and I'm bigging up my chest, y'all keep talking 'bout who next
But I'm about as big as it gets, I swear y'all just wasting y'all breath
I'm the light skinned Keith Sweat, I'mma make it last forever
It's not your turn 'cause I ain't done yet
Look, just understand that I'm on a roll like Cottonelle
I was made for all of this shit
And I'm on the road box office sales, I'm getting paid for all of this shit
Ask you to please excuse my table manners, I was making room for the table dancers
Cause if we judging off your advances, I just got paid like eight advances
God damn!
Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got, nigga don't watch that cause I
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me
Ho, shut the fuck up!
I got way too much on my mental, I learn from what I've been through
I'm finna do what I didn't do and still waking up like the rent's due
Not complicated, it's simple, I got sexy ladies, a whole Benz-full
And to them hoes I'm everything, everything but gentle
But I still take my time, man, I guess I'm just old fashioned
Wearing retro shit, that's old fashion
Nigga, see what I'm saying, no closed caption
I paint pics, see the shit, good sex, need to hit
Keep a broad on the floor year 'round like season tickets
I plead the fifth, drink a fifth
Load the nine, leave you split, in the half, smoke a half, need a zip
My new girl is on Glee and shit, probably making more money than me and shit
I swear to God I got 99 problems but a bitch ain't one
I got 99 problems, getting rich ain't one
Like I got trust issues, I'm sorry for the people I've pushed out
I'm the type to have a bullet-proof condom and still gotta pull out
But that's just me, and I ain't perfect, I ain't a saint but I am worth it
If it's one thing, I am worth it, niggas still hating but it ain't working
Lil' bitch",Allâme,Drake Featuring 2 Chainz & Big Sean,2014,"[54, 53, 44, 44, 42, 44, 41, 37]",8
393,Confident,"[Produced by Soundz]

[Intro: Justin Bieber]
Don't do it to me, don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no
Don't do it to me, oh no no, oh no no

[Verse 1: Justin Bieber]
Focused, I'm focused
She got a body like that, I ain't never seen nothing like that
Like a fantasy in front of me
I think that something special is going down
That's right I think she foreign, I think she foreign
Got passports, mi amor started slow, got faster
She gon' work some more, work some more
No stopping her now, no stopping her now

[Pre-Hook: Justin Bieber]
Then she started dancing, sexual romancing
Nasty but she fancy, lipstick on my satin sheets
What's your nationality? I wonder if there's more of you
She's got my attention, she's confident

[Hook: Justin Bieber]
Oh no no, oh no no, she's confident
Oh no no, oh no no and I'm down with it
Oh no no, oh no no, she's confident
You could tell by the way she walks in the room

[Bridge: Justin Bieber]
She said it's her first time (oh, yeah, yeah)
I think she might have lied
Feels so good damn (oh, yeah, yeah)
And I don't know why
I'm addicted (oh, yeah, yeah)
Something like an addict
Got me twisted (oh, yeah, yeah)
But still I gotta have it

[Verse 2: Justin Bieber]
Explosive, explosive
I could still smell her perfume
It's not hard to notice, that I'm open
Hypnotised by the way she moves

[Pre-Hook: Justin Bieber]
Then she started dancing, sexual romancing
Nasty but she fancy, Mona Lisa masterpiece
What's your nationality? I wonder if there's more of you
She's got my attention, she's confident

[Hook: Justin Bieber]
Oh no no, oh no no, she's confident
Oh no no, oh no no and I'm down with it
Oh no no, oh no no, she's confident
You could tell by the way she walks in the room

[Bridge: Justin Bieber & Chance the Rapper]
She said it's her first time (oh, yeah, yeah)
I think she might have lied
Feels so good damn (oh, yeah, yeah)
And I don't know why (IGH!)
I'm addicted (oh, yeah, yeah)
Something like an addict (Ooh-woo!)
Got me twisted (oh, yeah, yeah)
But still I gotta have it
Chance? The Rapper? IGH!

[Verse 3: Chance The Rapper]
Tattoos, piercings and she just learned to twerk (oh?)
She ain't got a heart or a ass, just her brains
Gotta ask cause her ass on a learning curve (oh?)
And she love to hurn the berb, I mean burn the word
That's only legal with a doctor's note (oh?)
Real deep pockets like a doctor's coat (IGH! IGH!)
Stay faded like Diddy's hair, back tryna rock the vote
She the first mate when I rock the boat (IGH!)
She never forget to ride like a bicycle
She like planes, trains, chains with icicles
It goes her, blank, blank, and rock & roll (IGH!)
She say ""I know, honey bunny, that's the funny thing"" (ooh!)
Thots twerk for the Goodfellas
She money dance with the money team, IGH!
She's confident

[Hook: Justin Bieber]
Oh no no, oh no no, she's confident
Oh no no, oh no no and I'm down with it
Oh no no, oh no no, she's confident
You could tell by the way she walks in the room

[Bridge: Justin Bieber]
She said it's her first time (oh, yeah, yeah)
I think she might have lied
Feels so good damn (oh, yeah, yeah)
And I don't know why
I'm addicted (oh, yeah, yeah)
Something like an addict
Got me twisted (oh, yeah, yeah)
But still I gotta have it

[Outro: Justin Bieber]
Still I gotta have it (yeah)
Still I gotta have it (alright)
Still I gotta have it (yeah, alright)
Oh no no, oh no no, oh no no (yeah)
Oh no no, oh no no, oh no no (alright)
Oh no no, oh no no, oh no no (yeah)
Oh no no, oh no no
But still I gotta have it",Justin Bieber,Justin Bieber Featuring Chance The Rapper,2014,"[84, 69]",2
394,Midnight Memories,"[Verse 1: Harry]
Straight off the plane to a new hotel
Just touched down, you could never tell
Big house party with a crowded kitchen
People talk shh but we don't listen

[Pre-Chorus: Louis]
Tell me that I'm wrong, but I do what I please
Way too many people in the Addison Lee
Now I'm at the age when I know what I need, oh whoa

[Chorus: All]
Midnight memories, oh, oh, oh
Baby, you and me
Stumbling in the street
Singing, singing, singing, singing
Midnight memories, oh, oh, oh
Anywhere we go
Never say no
Just do it, do it, do it, do it

[Verse 2: Liam & Niall]
5 foot something with the skinny jeans
Don't look back, baby, follow me
I don't know where I'm going but I'm finding my way
Same old shh but a different day

[Pre-Chorus: Louis]
Tell me that I'm wrong, but I do what I please
Way too many people in the Addison Lee
Now I'm at the age when I know what I need, oh whoa

[Chorus: All]
Midnight memories, oh, oh, oh
Baby, you and me
Stumbling in the street
Singing, singing, singing, singing
Midnight memories, oh, oh, oh
Anywhere we go
Never say no
Just do it, do it, do it

[Bridge: Niall & Harry]
You and me and all our friends
I don't care how much we spend
Baby, this is what the night is for
I know nothing's making sense
For tonight, let's just pretend
I don't wanna stop, so give me more

[Chorus: All]
Midnight memories, oh, oh, oh
Baby, you and me
Stumbling in the street
Singing, singing, singing, singing
Midnight memories, oh, oh, oh
Anywhere we go
Never say no
Just do it, do it, do it, do it",One Direction,One Direction,2014,"[92, 68]",2
395,Sweet Annie,"[Verse 1]
I've been burning bright
For so long I can't remember
Pretty girls and late night bars seem to be my line of work
Believe me when I say, I can't stay this high forever
This man has had all he can stand, time to lay this body down

[Chorus]
Sweet Annie
Can I stay with you a while?
'Cause this road's been putting miles on my heart
Sweetheart I've been living in a fantasy
But one day, lightning will strike
And my bark will lose its bite
But don't give up on me
Sweet Annie

[Verse 2]
Sweet Annie
I know I promised you a life
But with an empty bed and the words I said don't carry any weight
If I could take back yesterday, find a way to start it over
Turn around, put that bottle down and I'd pray it's not too late

[Chorus]
Sweet Annie
Can I stay with you a while?
'Cause this road's been putting miles on my heart
Sweetheart I've been living in a fantasy
But one day, lightning will strike
And my bark will lose its bite
But don't give up on me
What will be will be
Sweet Annie

[Verse 3]
Turn out the light
These hands they long to hold you
Fall all over you
All over again
Come a little closer so I can show you
My heart still beats fast for you
All over, and over again

[Chorus]
Sweet Annie
Can I stay with you a while?
'Cause this road's been putting miles on my heart
Sweetheart I've been living in a fantasy
But one day, lightning will strike
And my bark will lose its bite
But don't give up on me
Sweet Annie",Zac Brown Band,Zac Brown Band,2014,"[96, 87, 62, 54, 55, 57, 61, 52]",8
396,Up All Night,"[Verse]
Yeah girl, I just had me
One hell of a work week
It's been driving me crazy
Not enough of you baby
Yeah, and I been a-thinking
'Bout breaking in the weekend
Not doing any sleeping
So get in, let's take a ride

[Chorus]
And baby let's go, take a dirt road
Kick it back, find a good song on the radio
'Til we get lost in a sunset falling
Lay a blanket by the creek
Where the moon peeks over that sycamore tree
And there won't be anyone watching
No one watching
Now there ain't nothing wrong, baby, you and I
Getting down to some up all night

[Verse 2]
Now don't forget your flip-flops
We can stop by the quick stop
Get some jerky and a twelve pack
No telling when we'll be back
I got a cooler in the truck bed
A couple towels when we get wet
Cause you know we're gonna jump in
And take a little midnight swim

[Chorus 2]
So baby let's go, take a dirt road
Kick it back, find a good song on the radio
'Til we get lost in a sunset falling
Lay a blanket by the creek
Where the moon peeks over that sycamore tree
And there won't be anyone watching
No one watching
Now there ain't nothing wrong, baby, you and I
Getting down to some up all night

[Bridge]
Come Monday, I'll be back to working and saving
But until then, yeah

[Verse 3]
Baby let's go, take a dirt road
Kick it back, find a good song on the radio
'Til we get lost in a sunset falling
Lay a blanket by the creek
Where the moon peeks over that sycamore tree
And there won't be anyone watching
No one watching
Now there ain't nothing wrong, baby, you and I
Getting down to some up all night

Yeah, me and you, oh
Up all night, yeah",Jon Pardi,Jon Pardi,2014,"[99, 77, 63, 56, 64, 69, 78, 67]",8
397,Follow Your Arrow,"[Verse 1]
If you save yourself for marriage, you're a bore
If you don't save yourself for marriage, you're a horrible person
If you won't have a drink, then you're a prude
But they'll call you a drunk as soon as you down the first one

[Verse 2]
If you can't lose the weight, then you're just fat
But if you lose too much, then you're on crack
You're damned if you do and you're damned if you don't
So, you might as well just do whatever you want

[Chorus]
So, make lots of noise, kiss lots of boys
Or kiss lots of girls if that's somethin' you're into
When the straight and narrow gets a little too straight
Roll up a joint, or don't
Just follow your arrow wherever it points
Yeah, follow your arrow wherever it points

[Verse 3]
If you don't go to church, you'll go to Hell
If you're the first one on the front row, you're a self-righteous son of a...
Can't win for losin', you'll just disappoint 'em
Just 'cause you can't beat 'em don't mean you should join 'em

[Chorus]
So, make lots of noise, kiss lots of boys
Or kiss lots of girls if that's somethin' you're into
When the straight and narrow gets a little too straight
Roll up a joint, or don't
Just follow your arrow wherever it points
Yeah, follow your arrow wherever it points

[Bridge]
Say what you think, love who you love
'Cause you just get so many trips around the sun
Yeah, you only...
Only live once

[Chorus]
So, make lots of noise, kiss lots of boys
Or kiss lots of girls if that's what you're into
When the straight and narrow gets a little too straight
Roll up a joint, I would
And follow your arrow wherever it points
Yeah, follow your arrow wherever it points",Kacey Musgraves,Kacey Musgraves,2014,[60],1
