,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
10,Dance Monkey,"[Verse 1]
They say, ""Oh my God, I see the way you shine
Take your hands, my dear, and place them both in mine""
You know you stopped me dead while I was passing by
And now I beg to see you dance just one more time

[Pre-Chorus]
Ooh, I see you, see you, see you every time
And oh my, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time

[Chorus]
So they say
Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before
They say
Move for me, move for me, move for me, ayy-ayy-ayy
And when you’re done, I'll make you do it all again

[Verse 2]
I said, ""Oh my God, I see you walking by
Take my hands, my dear, and look me in my eyes""
Just like a monkey, I've been dancin’ my whole life
But you just beg to see me dance just one more time

[Pre-Chorus]
Ooh, I see you, see you, see you every time
And oh my, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time

[Chorus]
So they say
Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before
They say
Move for me, move for me, move for me, ayy-ayy-ayy
And when you're done, I'll make you do it all again
They say
Dance for me, dance for me, dance for me, oh-oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before
They say
Move for me, move for me, move for me, ayy-ayy-ayy
And when you're done, I'll make you do it all again

[Bridge]
Ooh, ooh, ooh, ooh, ooh
Oh-oh, oh-oh, oh
Ooh, ooh, ooh, ooh, ooh-ooh
Ooh, ah-ah, ah-ah

[Chorus]
They say
Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before
They say
Move for me, move for me, move for me, ayy-ayy-ayy
And when you’re done, I’ll make you do it all again
They say
Dance for me, dance for me, dance for me, oh-oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before
They say
Move for me, move for me, move for me, ayy-ayy-ayy
And when you’re done, I'll make you do it all again
All again",Tones and I,Tones And I,2019,"[11, 9, 13, 11, 19, 23, 23, 41, 51, 75, 96]",11
11,Lose You To Love Me,"[Verse 1]
You promised the world and I fell for it
I put you first and you adored it
Set fires to my forest
And you let it burn
Sang off-key in my chorus
'Cause it wasn't yours
I saw the signs and I ignored it
Rose-colored glasses all distorted
Set fire to my purpose
And I let it burn
You got off on the hurtin'
When it wasn't yours, yeah

[Pre-Chorus]
We'd always go into it blindly
I needed to lose you to find me
This dancing was killing me softly
I needed to hate you to love me, yeah

[Chorus]
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me

[Verse 2]
I gave my all and they all know it
Then you tore me down and now it's showing
In two months, you replaced us
Like it was easy
Made me think I deserved it
In the thick of healing, yeah

[Pre-Chorus]
We'd always go into it blindly
I needed to lose you to find me
This dancing was killing me softly
I needed to hate you to love me, yeah

[Chorus]
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me

[Bridge]
You promised the world and I fell for it
I put you first and you adored it
Set fires to my forest
And you let it burn
Sang off-key in my chorus

[Chorus]
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to hate you to love me, yeah
To love, love, yeah
To love, love, yeah
To love, yeah
I needed to lose you to love me
To love, love, yeah
To love, love, yeah
To love, yeah

[Outro]
And now the chapter is closed and done
To love, love, yeah
To love, love, yeah
To love, yeah
And now it's goodbye, it's goodbye for us",Selena Gomez,Selena Gomez,2019,"[12, 13, 9, 6, 5, 8, 5, 1, 15]",9
12,"10,000 Hours","[Verse 1: Dan + Shay]
Do you love the rain, does it make you dance
When you're drunk with your friends at a party?
What's your favorite song, does it make you smile?
Do you think of me?

[Pre-Chorus: Dan + Shay]
When you close your eyes, tell me, what are you dreamin'?
Everything, I wanna know it all

[Chorus: Dan + Shay]
I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours
And I might never get there, but I'm gonna try
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)

[Verse 2: Justin Bieber]
Do you miss the road that you grew up on?
Did you get your middle name from your grandma?
When you think about your forever now, do you think of me?

[Pre-Chorus: Justin Bieber]
When you close your eyes, tell me, what are you dreamin'?
Everything, I wanna know it all

[Chorus: Justin Bieber]
I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours
And I might never get there, but I'm gonna try
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)

[Bridge: Justin Bieber]
Ooh, want the good and the bad and everything in between
Ooh, gotta cure my curiosity
Ooh, yeah

[Chorus: Dan + Shay & Justin Bieber]
I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours (Sweet heart of yours)
And I might never get there, but I'm gonna try (Yeah)
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
Yeah
And I...
Do you love the rain, does it make you dance?
I'm gonna love you (I'm gonna love you)
I'm gonna love you",Dan + Shay & Justin Bieber,Dan + Shay & Justin Bieber,2019,"[13, 14, 10, 8, 9, 10, 10, 12, 10, 11, 4]",11
13,Ballin',"[Intro]
I don't really wanna go
I don't really wanna stay
But I really hope and pray
Can we get it together?
Get it together
Mustard on the beat, ho

[Chorus: Roddy Ricch]
I put the new Forgis on the Jeep
I trap until the bloody bottoms is underneath
'Cause all my niggas got it out the streets
I keep a hundred racks inside my jeans
I remember hittin' the mall with the whole team
Now a nigga can't answer calls 'cause I'm ballin'
I was wakin' up, gettin' racks in the morning
I was broke, now I'm rich, these niggas salty

[Verse 1: Roddy Ricch]
All this designer on my body got me drip, drip, ayy
Straight up out the Yajects, I'm a big Crip
If I got a pint of lean, I'ma sip, sip
I run the racks up with my queen like London and Nip
But I got rich on all these niggas, I didn't forget, back
I had to go through the struggle, I didn't forget that
I hopped inside of the Maybach and now I can sit back
These bitches know me now 'cause I got them big racks
'Cause I'm gettin' money now, I know you heard that
Young nigga on the corner, bitch, I had to serve crack
Uncle fronted me some P's, had to get them birds back
We came up on dirty money, I gave it a birdbath
Cut off the brain and I give my bitch a new coupe
Either you from the Yah Gang or you're SuWoop
Got a New Orleans bitch and man, that pussy voodoo
And I'm that nigga now, who knew?

[Chorus: Roddy Ricch]
I put the new Forgis on the Jeep
I trap until the bloody bottoms is underneath
'Cause all my niggas got it out the streets
I keep a hundred racks inside my jeans
I remember hittin' the mall with the whole team
Now a nigga can't answer calls 'cause I'm ballin'
I was wakin' up, gettin' racks in the morning
I was broke, now I'm rich, these niggas salty

[Verse 2: Roddy Ricch]
I been wakin' up to get the money, woah, woah
Got a bad bitch, her ass tatted, woah, woah
Givenchy to my toes, two twins, I'm fucking 'em both
I put her in a new AP, the water like a boat
I was down bad on my dick, where was you niggas at?
I know you turned your back on me just to get some racks
I seen you swerve back, 'cause I'm in the black 'Bach
New diamonds on me, fuck a flash, this ain't Snapchat
'Cause I been gettin' paid
Yellow diamonds on me look like lemonade
Got my baby mama that new Bentayga
Tryna get the dojo like a sensei, yeah
Rolls Royce umbrellas when I'm in the rain
I just mind my business
I got brothers that did the time, I ain't kiddin'
All these rappers just talk about it, I live it
Goin' up, I ain't got no sky limit, yeah, yeah, yeah

[Chorus: Roddy Ricch]
I put the new Forgis on the Jeep
I trap until the bloody bottoms is underneath
'Cause all my niggas got it out the streets
I keep a hundred racks inside my jeans
I remember hittin' the mall with the whole team
Now a nigga can't answer calls 'cause I'm ballin'
I was wakin' up, gettin' racks in the morning
I was broke, now I'm rich, these niggas salty

[Outro: Roddy Ricch]
I, ayy, yeah
I've been ballin', lil' nigga
Now watch me ball on these niggas
Yeah, now watch me ball on these niggas, yeah
Now watch me ball on these niggas
Now watch me ball on these niggas, yeah, yeah",Mustard & Roddy Ricch,Mustard & Roddy Ricch,2019,"[14, 18, 16, 16, 20, 25, 26, 31, 27, 30, 30, 53, 56, 55, 69, 70, 83, 79, 79, 89, 93, 94]",22
14,It's The Most Wonderful Time Of The Year,"[Chorus]
It's the most wonderful time of the year
With the kids jingle belling
And everyone telling you ""be of good cheer""
It's the most wonderful time of the year

[Verse 1]
It's the hap-happiest season of all
With those holiday greetings
And gay happy meetings when friends come to call
It's the hap-happiest season of all

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long, long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time of the year

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long, long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time of the year",Andy Williams,Andy Williams,2019,"[15, 20, 24, 49, 13]",5
15,BOP,"[Intro]
You know everybody been waiting on that Baby, man
I mean, it's like ever since Baby on Baby dropped, man, like, you know (Ever since Baby on Baby dropped)
Ain't nobody drop shit (Oh Lord, Jetson made another one)
Let's go, hah

[Chorus]
I needed some shit with some bop in it (Let's go)
I flew past the whip with that blunt in my mouth
Watch the swervin', that whip had a cop in it (Woo)
My bitch got good pussy, fly her 'cross the country
I finish the show and I hop in it
I got me a milli', I did it legit-ly
I'm still with the shits, I'm a hot nigga (Hot)

[Verse 1]
Oh, you asking for pictures with niggas? (Huh?)
What's your name? Get the fuck out the spot, nigga (Get the fuck)
Tryna figure which deal I'ma take (Uh-huh)
I woke up, couple mil' on my plate (Let's eat)
I'm investing in real and estate (Uh-huh)
I just went gave my mama a hundred (A hundred)
Probably won't hear me open my mouth 'less you hearin' me talkin' 'bout finding some money (Let's go)
As soon as I found it, I flipped that (Flip)
I'm a little bit different, they get it (They dig)
Know I'm stiff on a bitch and she dig it
Tryna find out why Baby ain't all in her mentions (Hah)
No, she ain't get no DM from me (Bitch)
This rich nigga dick, it ain't free
She be throwin' that ass, yeah, she good at it
Turn around when we fuck, make her look at it (Uh, she like, hah)

[Chorus]
I needed some shit with some bop in it (Let's go)
I flew past the whip with that blunt in my mouth
Watch the swervin', that whip had a cop in it (Woo, okay)
My bitch got good pussy, fly her 'cross the country
I finish the show and I hop in it (Yeah)
I got me a milli', I did it legit-ly
I'm still with the shits, I'm a hot nigga (Hot, let's go)

[Verse 2]
I'm unorthodox than a motherfucker
Ayy, when you gon' switch the flow? I thought you'd never ask
Niggas ain't fuckin' with me
And ain't 'bout what the fuck they be rappin' 'bout with they lil' scary ass (Hah)
But to each his own, nigga (Huh)
If you like it, I love it, no biggie (No big)
That boy say he get money, oh, really?
How much they just cut you a check for? A milli'
I'm going back to Cali like Biggie (Go back)
'Bout to go get a pound just to smoke (I smoke)
They told me to come work on my album
I'm tryna go find out the price on a boat (Okay)
My lil' bitch act like Megan Thee Stallion
She ghetto and nasty, she drivin' the boat (Drive the boat)
All this shit that they makin' be boring
Play me something to bop while I ride with the pole
Here you go (Uh, oh, hah, okay)

[Chorus]
I needed some shit with some bop in it (Let's go)
I flew past the whip with that blunt in my mouth
Watch the swervin', that whip had a cop in it (Woo)
My bitch got good pussy, fly her 'cross the country
I finish the show and I hop in it
I got me a milli', I did it legit-ly
I'm still with the shits, I'm a hot nigga (I'm hot)

[Interlude]
Like, this shit feel like, you know
The sophisticated ratchet hoes, you know
The ones that go to work by day, then, you know
Dance in the mirror by night (Hah)

[Chorus]
I needed some shit with some bop in it (Okay, let's go)
I flew past the whip with that blunt in my mouth
Watch the swervin', that whip had a cop in it (Woo)
My bitch got good pussy, fly her 'cross the country
I finish the show and I hop in it
I got me a milli', I did it legit-ly
I'm still with the shits, I'm a hot nigga (I'm hot)

[Outro]
Oh, you asking for pictures with niggas?
What's your name? Get the fuck out the spot, nigga (Get the fuck)
Tryna figure which deal I'ma take (Uh-huh)
I woke up, couple mil' on my plate",DaBaby,DaBaby,2019,"[16, 11, 12, 12, 18, 67, 65, 71, 55, 54, 41, 19]",12
16,Last Christmas,"[Intro]
Ah, aha
Ooh, ohh
Ohh

[Chorus]
Last Christmas, I gave you my heart
But the very next day you gave it away
This year, to save me from tears
I'll give it to someone special
Last Christmas, I gave you my heart
But the very next day you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)

[Verse 1]
Once bitten and twice shy
I keep my distance, but you still catch my eye
Tell me, baby, do you recognize me?
Well, it's been a year, it doesn't surprise me

[Verse 2]
(Happy Christmas) I wrapped it up and sent it
With a note saying, ""I love you"", I meant it
Now I know what a fool I've been
But if you kissed me now, I know you'd fool me again

[Chorus]
Last Christmas, I gave you my heart
But the very next day you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day you gave it away
This year, to save me from tears
I'll give it to someone special (Special, oh)
Oh, oh, baby

[Verse 3]
A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God, I thought you were someone to rely on
Me? I guess I was a shoulder to cry on

[Verse 4]
A face on a lover with a fire in his heart
A man under cover but you tore me apart
Ooh-hoo
Now I've found a real love, you'll never fool me again

[Chorus]
Last Christmas, I gave you my heart
But the very next day you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart (I gave you my heart)
But the very next day you gave it away (You gave me away)
This year, to save me from tears (Ohh)
I'll give it to someone special (Special)

[Outro]
A face on a lover with a fire in his heart (I gave you my heart)
A man under cover but you tore him apart
Maybe next year
I'll give it to someone, I'll give it to someone special
Special...
Someone...",Wham!,Wham!,2019,"[17, 26, 27, 46, 25]",5
17,The Box,"[Chorus]
Pullin' out the coupe at the lot
Told 'em fuck 12, fuck SWAT
Bustin' all the bales out the box
I just hit a lick with the box
Had to put the stick in a box, mmh
Pour up the whole damn seal, I'ma get lazy
I got the mojo deals, we been trappin' like the '80s
She sucked a nigga soul, gotta Cash App
Told 'em wipe a nigga nose, say slatt, slatt
I won't never sell my soul, and I can back that
And I really wanna know where you at, at

[Verse 1]
I was out back where the stash at
Cruise the city in a bulletproof Cadillac (Skrrt)
'Cause I know these niggas after where the bag at (Yeah)
Gotta move smarter, gotta move harder
Nigga try to get me for my water
I'll lay his ass down, on my son, on my daughter
I had the Draco with me, Dwayne Carter
Lotta niggas out here playin' ain't ballin'
I done put my whole arm in the rim, Vince Carter (Yeah)
And I know probably get a key for the quarter
Shawty barely seen in double C's, I bought 'em
Got a bitch that's looking like Aaliyah, she a model
I got the pink slip, all my whips is key-less
Compton, I'm about to get the key to the city
Patek like the sea, forgive me

[Chorus]
Pullin' out the coupe at the lot
Told 'em fuck 12, fuck SWAT
Bustin' all the bales out the box
I just hit a lick with the box
Had to put the stick in a box, mmh
Pour up the whole damn seal, I'ma get lazy
I got the mojo deals, we been trappin' like the '80s
She sucked a nigga soul, gotta Cash App
Told 'em wipe a nigga nose, say slatt, slatt
I won't never sell my soul, and I can back that
And I really wanna know where you at, at, hah

[Verse 2]
Hahaha, I been movin' 'em out
If Steelo with me, then he got the blues in the pouch (Yeah)
Took her to the forest, put the wood in her mouth
Bitch don't wear no shoes in my house
The private I'm flyin' in, I never wan' fly again
I'll take my chances in traffic (Yeah)
She suckin' on dick, no hands with it
I just made the Rollie plain like a landing strip
I'm a 2020 president candidate
I done put a hundred bands on Zimmerman, shit
I been movin' real gangster, so that's why she picked a Crip
Shawty call me Crisco 'cause I pop my shit
Got it out the mud, there's nothin' you can tell me, yeah
When I had the drugs, I was street wealthy, yeah

[Chorus]
Pullin' out the coupe at the lot
Told 'em fuck 12, fuck SWAT
Bustin' all the bales out the box
I just hit a lick with the box
Had to put the stick in a box, mmh
Pour up the whole damn seal, I'ma get lazy
I got the mojo deals, we been trappin' like the '80s
She sucked a nigga soul, gotta Cash App
Told 'em wipe a nigga nose, say slatt, slatt
I won't never sell my soul, and I can back that
And I really wanna know where you at, at",Roddy Ricch,Roddy Ricch,2019,"[18, 47]",2
18,Bandit,"[Intro: Juice WRLD]
It's funny, the shit I put on this song ain’t gon' sound nothin' like the shit we was just doin’
Oh, yeah
I just want bad bitches
Baddest, them bitches is the baddest, uh, uh
When I take the molly, I'm a savage
Uh, I say, uh

[Chorus: Juice WRLD]
I don't need no molly to be savage, uh
When I'm on that molly, I feel savage, uh, uh
She the definition of a bad bitch
Stole her, I'm the definition of a bandit, uh, ayy
I don't need no molly to be savage, uh, ayy
But when I'm on the molly, I feel savage
Ayy, my girl the definition of a bad bitch
Stole her heart, I'm the definition of a bandit

[Verse 1: Juice WRLD]
Put the Percs down and picked up the jiggas, jiggas, jiggas
Tommy in the fucking Tommy Hilfiger, ’figer, ’figer
That Tommy hit a nigga, Tommy Hilfiger, fuck niggas
I'm nice, when I’m high off the pills, I'ma fuck with her
I don't smoke skunk, but tonight I'm getting stuck, nigga
Pour the codeine up and put some molly in the cup with it
I know she a freak, uh-huh, she gon’ fuck with it
She my velcro, uh-huh, guess I'm stuck with her
I dive in it like a sailor, I love to nail her
Addicted to her paraphernalia, I had to tell her
I see it like a fortune teller
Your ex-nigga did good, I could do better
Bad bitch from the woods, I think she a hunter
She a killer and an eater, she a Jeffrey Dahmer
I can tell when she in her feelings, I can read her like a book
No TEC, no Beretta, FN on me, am I understood?
Yeah, yeah, yeah

[Chorus: Juice WRLD]
I don't need no molly to be savage, uh
When I'm on that molly, I feel savage, uh, uh
She the definition of a bad bitch
Stole her, I'm the definition of a bandit, uh, ayy
I don't need no molly to be savage, uh, ayy
But when I'm on the molly, I feel savage
Ayy, my girl the definition of a bad bitch
Stole her heart, I'm the definition of a bandit

[Verse 2: YoungBoy Never Broke Again]
My brother point her out and she a bad bitch, I'm on her
Must ain't heard that I'm a savage, once I get a bitch, I own her
I see she got swag, I got cash so I want her
See this four-five in my pants, put on your ass, push up on bruh
Shawty, she a rider with that glizzy on her (Glizzy on her)
And shawty, I'ma dada with no semi on me (Semi on me)
If we got a problem, we get rid of homie (Yeah)
Put twenty thousand in your pocket, we gon' get the money (Yeah)
I'm the definition of a bandit (Honest)
Took your heart from out his hands and still ain't saying shit (On my mama)
Some new killers in my circle you done ran with
Like this dirty .38, this bitch'll damage
Popping wheelies, 4K Trey, call when you land with it (Pop, pop, pop)
I let you drive and slide with my bros where they be laying with it (Skrrt)
I work this bitch, I open up a can with it
Like fuck the stove, I make it jump without my hand in it

[Chorus: Juice WRLD]
I don't need no molly to be savage, uh
When I'm on that molly, I feel savage, uh, uh
She the definition of a bad bitch
Stole her, I'm the definition of a bandit, uh, ayy
I don't need no molly to be savage, uh, ayy
But when I'm on the molly, I feel savage
Ayy, my girl the definition of a bad bitch
Stole her heart, I'm the definition of a bandit",Juice WRLD & YoungBoy Never Broke Again,Juice WRLD & YoungBoy Never Broke Again,2019,"[19, 12, 40, 30, 28, 22, 17, 18, 12, 10, 11]",11
19,No Guidance,"[Intro: Devvon Terrell]
My name is Devvon Terrell
This is a raw session
You know the vibes

[Verse: Devvon Terrell]
Trips that you plan for the next whole week
Bands too long for a nigga so cheap
And your flex OD, and your sex OD
You got it, girl, you got it (Oh)
Oh lemme tell you
You got it, girl, you got it
You should deal with a five star nigga
Know you work more than just 6 figures
I'm applying the pressure my finger on the trigger
I know you got a roster just full of hittas
But you need a first line up like Kawhi to the Clippers
Been through so much shit that you don't even know the difference
Made so many mental notes that you can't save a picture
Got so many cuts and bruises I was still invested
Still treat you like the best like KD to the Nets

[Bridge: Devvon Terrell]
I see you and I know you legit (Yeah)
High off you, I need a fix (Yeah)
You a hot girl I'm off this lukewarm
That's like comparing you to a groupon chile

[Chorus: Devvon Terrell]
You got it, girl, you got it (Aye)
You got it, girl, you got it",Devvon Terrell,Chris Brown Featuring Drake,2019,"[20, 19, 14, 10, 7, 7, 7, 8, 5, 5, 7, 5, 5, 7, 7, 6, 7, 7, 6, 6, 6, 11, 10, 12, 9, 9, 10, 9]",28
20,Senorita,"[Chorus 1]
I want to serve the Senate
I guess the viking can be very close
Oh, do not touch the cat, heck, huh, la la la
Ooh, need to wake up, ooh, you're still asleep

[Verse 1]
Located in Orlando
Acute bleeding from the beginning is hot water, I'm taking a shower
He didn't know his name
I'm sorry, it's completely meaningless, that does not exist

Kuwait, Kuwait, sometimes we live in the sea
It's a beautiful tooth
His body fits into my ducks
Everything is wet, yes, yes

[Chorus 2]
I want to serve the Senate
I guess the viking can be very close
Yes, no no no no, oh no God
Ooh, I want to run away

Oh, snoring knows Norita, dead
I want to get out of the house safely
Oh, do not touch the cat, heck, huh, la la la
Ooh, need to wake up, ooh, you're still asleep

[Verse 2]
Saved me at the hotel, there are jobs that don't change anyone
He did not claim to be a lover of Pastirago
But you do not know how to pet my insect friend
Be short, don't flirt with me, no

[Pre-Chorus]
Yes honey, that's funny
Should we talk? Tea truck
Dear, you killed a child
Standby mode

[Chorus 3]
I want to serve the Senate
I guess the viking can be very close
But there is a wall, the real story is la la la la la la la la la la la la la
Ooh, I want to run away

Oh, snoring knows Norita, dead
I want to get out of the house safely (get out of this house safely)
Hi, there is something wrong with you, the real story is la la la la la la la la la la la la la
Ooh, need to wake up, ooh, you're still asleep

[Bridge]
Wait, wait for me (hey, wait up)
We hope this makes sense (no, it doesn't)
Call my name, I'm my dad
The wine has arrived, the wine has arrived, the wine has arrived

[Outro]
Duh you, duh you, duh you
Ooh, need to wake up, ooh, you're still asleep",MALINDA,Shawn Mendes & Camila Cabello,2019,"[21, 16, 15, 7, 6, 3, 3, 4, 3, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 3, 4, 5, 5, 2]",26
