,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
10,Goodbye,"[Intro: All]
No, no, no, no
No, no, no, no

[Verse 1: Baby]
Listen, little child, there will come a day
When you will be able, able to say
Never mind the pain or the aggravation
You know there's a better way for you and me to be

[Pre-Chorus: Scary]
Look for the rainbow in every storm
Fly like an angel heaven sent to me

[Chorus: All & Sporty]
Goodbye, my friend
(I know you're gone, you said you're gone
But I can still feel you here)
It's not the end
(I gotta keep it strong before the pain turns into fear)
So glad we made it
Time will never change it, no, no, no
(No, no, no, no)

[Verse 2: Baby]
Just a little girl, big imagination
Never letting no one take it away
Went into the world (into the world), what a revelation
She found there's a better way for you and me to be

[Pre-Chorus: Scary]
Look for the rainbow in every storm
Find out for certain love's gonna be there for you
You'll always be someone's baby

[Chorus: All & Sporty]
Goodbye, my friend
(I know you're gone, you said you're gone
But I can still feel you here)
It's not the end
(I gotta keep it strong before the pain turns into fear)
So glad we made it
Time will never change it, no, no, no
(No, no, no, no)
You know it's time to say goodbye
(No, no, no, no)

[Bridge: Posh]
The times when we would play about
The way we used to scream and shout
We never dreamt you'd go your own sweet way

[Pre-Chorus: Scary]
Look for the rainbow in every storm
Find out for certain love's gonna be there for you
You'll always be someone's baby

[Chorus: All & Sporty]
Goodbye, my friend
(I know you're gone, you said you're gone
But I can still feel you here)
It's not the end
(I gotta keep it strong before the pain turns into fear)
So glad we made it
Time will never, never ever change it
(No, no, no, no) You know it's time to say goodbye
(No, no, no, no) And don't forget you can rely
(No, no, no, no) You know it's time to say goodbye
And don't forget, on me you can rely
(No, no, no, no) I will help, help you on your way
I will be with you every day
(No, no, no, no) I will be with you every day",Spice Girls,Spice Girls,1998,[11],1
11,Trippin',"[Puffy]
Bad Boy '98
Total, Kima, Keisha, Pam
Missy
Talk to me
Yeah, yeah, yeah, yeah

[Missy Elliott]
Uh, Bad Boy
Bad Boy
My mic sounds nice
Check one
(oooh)
Bad Boy
My mic sounds nice
Check two
P-U-F-F
I'ma make 'em, go deaf
Make you say, who dat?
Them Total bitches, bad asses
Kima Keisha and Pam, oh shit
Goddammit, should you cram it, or slam it
Damn right, I'ma jam it

[Pam]
Baby
You sho' is somethin'
See I won't, trade you for nothin'
See everything, you do to me
You got me trippin'
And I'm satisfied and that's guaranteed

[Hook]
I hope you
That you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you
I hope you
That you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

[Keisha]
Baby yeah
There's one thing, I'll mention
Me and her (la la la la la la la)
See she's no, competition
So tell her
That you're through with her
And you're in love with me
And that's Totally
And you're dedicated, to me

[Hook]
I hope you
That you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you
I hope you
That you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

[Keisha]
(Mmmmmmmmmm) Baby
(Mmm-mmmmmm) There's one thing
(Mmmmm-mmm) I'll mention
(Mmmmmm-mmm) Nah nah nah
(Mmmmmm-mmm) See she's no
(Mmmm-mmmm) Competition

[Bridge]
I won't quit it
Till I get it
Till I have it
I'll admit it
I'm in love
(you got me, shit you got me)
I won't quit it
Till I get it
Till I have it
I'll admit it
I'm in love
(you got me, shit you got me)

[Kima]
Baby you know that
You got me trippin'
Ya see I'm open
Baby I'm open
Baby you know that
You got me trippin'
Ya see I'm open
Baby I'm open

[Hook]
I hope you
That you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

[Timbaland]
Thank you, thank you

[Puffy]
'98, and we won't stop
Nah nah nah nah, heh heh heh
Yeah yeah yeah
Missy, Misdemeanor",Total,Total Featuring Missy Elliott,1998,"[12, 11, 14, 20, 18, 18, 22, 37]",8
12,Save Tonight,"[Verse 1]
Go on and close the curtains
'Cause all we need is candlelight
You and me and a bottle of wine
Going to hold you tonight, uh yeah

[Pre-Chorus]
Well we know I'm going away
And how I wish, I wish it weren't so
So take this wine and drink with me
Let's delay our misery

[Chorus]
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone

[Verse 2]
There's a log on the fire
And it burns like me for you
Tomorrow comes with one desire
To take me away, oh it's true

[Pre-Chorus]
It ain't easy to say goodbye
Darling please don't start to cry
'Cause girl you know I've got to go, oh
Lord I wish it wasn't so

[Chorus]
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone

[Bridge]
Tomorrow comes to take me away
I wish that I, that I could stay
Girl you know I've got to go, oh
Lord I wish it wasn't so

[Chorus]
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone

[Chorus]
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone
Save tonight
And fight the break of dawn
Come tomorrow
Tomorrow I'll be gone

[Outro]
Tomorrow I'll be gone
Tomorrow I'll be gone
Tomorrow I'll be gone
Tomorrow I'll be gone
Save tonight
Save tonight
Save tonight
Save tonight
Oh, that's right
Save tonight",Eagle-Eye Cherry,Eagle-Eye Cherry,1998,"[13, 12, 17, 14]",4
13,This Kiss,"[Verse 1]
I don't want another heartbreak
I don't need another turn to cry, no
I don't wanna learn the hard way
Baby, hello
Oh no, goodbye
But you got me like a rocket
Shooting straight across the sky

[Chorus]
It's the way you love me
It's a feeling like this
It's centrifugal motion
It's perpetual bliss
It's that pivotal moment
It's, ah, impossible
This kiss, this kiss
Unstoppable
This kiss, this kiss

[Verse 2]
Cinderella said to Snow White
""How does love get so off course, oh
All I wanted was a white knight
With a good heart
Soft touch, fast horse
Ride me off into the sunset
Baby, I'm forever yours""

[Chorus]
It's the way you love me
It's a feeling like this
It's centrifugal motion
It's perpetual bliss
It's that pivotal moment
It's, ah, unthinkable
This kiss, this kiss
Unsinkable
This kiss, this kiss

[Bridge]
You can kiss me in the moonlight
On the rooftop under the sky, oh
You can kiss me with the windows open
While the rain comes pouring inside, oh
Kiss me in sweet slow motion
Let's let everything slide
You got me floating
You got me flying

[Chorus]
It's the way you love me (The way)
It's a feeling like this
It's centrifugal motion (Ahh, ahh)
It's perpetual bliss
It's that pivotal moment
It's, ah, subliminal
This kiss, this kiss
It's criminal
This kiss, this kiss
It's the way you love me, baby (The way you love me, baby)
It's the way you love me, darling, yeah

[Chorus]
It's the way you love me (The way)
It's a feeling like this
It's centrifugal motion (Ahh, ahh)
It's perpetual bliss
It's that pivotal moment
It's, ah, subliminal
This kiss, this kiss
It's criminal
This kiss, this kiss
It's the way you love me, baby (The way you love me, baby)
It's the way you love me darling, yeah

[Outro]
It's the way you love me
It's a feeling like this
It's centrifugal motion",Faith Hill,Faith Hill,1998,"[14, 13, 13, 11, 7, 9, 9, 8, 8, 7, 7, 7, 12, 13, 16, 16, 16, 16, 19, 22, 25, 28, 29, 28, 31, 26, 31, 31, 31, 31, 31, 45, 35, 42, 44, 47, 59, 64, 74, 78, 90]",41
14,Hands,"[Verse 1]
If I could tell the world just one thing
It would be that we're all OK
And not to worry 'cause worry is wasteful
And useless in times like these
I won't be made useless
I won't be idle with despair
I will gather myself around my faith
For light does the darkness most fear

[Chorus]
My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own
And I am never broken

[Verse 2]
Poverty stole your golden shoes
It didn't steal your laughter
And heartache came to visit me
But I knew it wasn't ever after
We'll fight, not out of spite
For someone must stand up for what's right
'Cause where there's a man who has no voice
There ours shall go singing

[Chorus]
My hands are small I know
But they're not yours, they are my own
But they're not yours, they are my own
And I am never broken

[Bridge]
In the end, only kindness matters
In the end, only kindness matters
I will get down on my knees, and I will pray
I will get down on my knees, and I will pray
I will get down on my knees, and I will pray

[Chorus]
My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own
And I am never broken

[Chorus]
My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own
And I am never broken
We are never broken

[Outro]
We are God's eyes
God's hands
God's mind
We are God's eyes
God's hands
God's heart
We are God's eyes
We are God's hands
We are God's eyes",Jewel,Jewel,1998,"[15, 16, 18, 24]",4
15,Jumper,"[Chorus: Stephan Jenkins]
I wish you would step back from that ledge, my friend
You could cut ties with all the lies that you've been living in
And if you do not want to see me again
I would understand, I would understand

[Verse 1: Stephan Jenkins]
The angry boy a bit too insane
Icing over a secret pain
You know you don't belong
You're the first to fight, you're way too loud
You're the flash of light on a burial shroud
I know something's wrong
Well everyone I know has got a reason
To say, ""Put the past away""

[Chorus: Stephan Jenkins]
I wish you would step back from that ledge, my friend
You could cut ties with all the lies that you've been living in
And if you do not want to see me again
I would understand, I would understand

[Verse 2: Stephan Jenkins]
Well he's on the table and he's gone to code
And I do not think anyone knows
What they're doing here
And your friends have left you, you've been dismissed
I never thought it would come to this
And I, I want you to know
Everyone's got to face down the demons
Maybe today, you could put the past away

[Chorus: Stephan Jenkins]
I wish you would step back from that ledge, my friend
You could cut ties with all the lies that you've been living in
And if you do not want to see me again
I would understand, I would understand
I would understand

[Break]
I would understand
I would understand
I would understand

[Instrumental Break]

[Outro: Stephan Jenkins]
Can you put the past away?
I wish you would step back from that ledge, my friend
I would understand
I wish you would step back from that ledge, my friend
I would understand
I wish you would step back from that ledge, my friend
And I would understand
I wish you would step back from that ledge, my friend
I would understand
I wish you would step back from that ledge, my friend
And I would understand",Third Eye Blind,Third Eye Blind,1998,"[16, 15, 16, 16]",4
16,Slide,"[Verse 1]
Could you whisper in my ear?
The things you wanna feel
I'd give you anything
To feel it comin'
Do you wake up on your own
And wonder where you are?
You live with all your faults

[Chorus 1]
I wanna wake up where you are
I won't say anything at all
So why don't you slide?

Yeah, I'm gonna let it slide

[Verse 2]
Don't you love the life you killed?
The priest is on the phone
Your father hit the wall
Your ma disowned you
I don't suppose I'll ever know
What it means to be a man
It's something I can't change
I'll live around it

[Chorus 1]
I wanna wake up where you are
I won't say anything at all
So why don't you slide
Ooh, slide

[Chorus 2]
And I'll do anything you ever dreamed to be complete
Little pieces of the nothing that fall
Oh, May
Put your arms around me
What you feel is what you are
And what you are is beautiful
Oh, May
Do you wanna get married or run away?

[Instrumental Interlude]

[Chorus 2]
And I'll do anything you ever dreamed to be complete
Little pieces of the nothing that fall
Oh, May
Put your arms around me
What you feel is what you are
And what you are is beautiful
Oh, May
Do you wanna get married or run away?

[Chorus 1]
I wanna wake up where you are
I won't say anything

[Chorus 2]
And I'll do anything you ever dreamed to be complete
(Yeah, slide)
Little pieces of the nothing that fall
(Yeah, slide)
And I'll do anything you ever dreamed to be complete
(Yeah, slide)
Little pieces of the nothing that fall
(Oh, oh slide)
Yeah, slide between the sheets of all them beds you never knew
(Yeah, slide)
Why don't you slide into my room
Just slide into my room
Oh, we'll run away, run away, run away",Goo Goo Dolls,Goo Goo Dolls,1998,"[17, 19, 24, 25]",4
17,Iris,"[Verse 1]
And I'd give up forever to touch you
'Cause I know that you feel me somehow
You're the closest to heaven that I'll ever be
And I don't wanna go home right now

[Verse 2]
And all I can taste is this moment
And all I can breathe is your life
And sooner or later, it's over
I just don't wanna miss you tonight

[Chorus]
And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am

[Verse 3]
And you can't fight the tears that ain't coming
Or the moment of truth in your lies
When everything feels like the movies
Yeah, you bleed just to know you're alive

[Chorus]
And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am

[Instrumental]

[Chorus]
And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am

[Chorus]
And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
I just want you to know who I am

[Outro]
I just want you to know who I am
I just want you to know who I am
I just want you to know who I am",Goo Goo Dolls,Goo Goo Dolls,1998,"[18, 14, 12, 9]",4
18,The First Night,"[Jermaine Dupri]
Come on
Baby, Baby tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh?
Baby, Baby tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? what?
Baby, Baby tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh?
Baby, Baby tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh?

[Monica]
Boy, this evening, was it only me
Feeling completely down to be open
Down to be open for some satisfaction
Didn't wanna say yes, afraid of your reaction
I knew it was wrong for feeling this way
Especially the thought of getting in on the first date
Couldn't let go, it stayed on my mind
At the end of the night, I had to decide
I was thinking

[Chorus]
I should make a move but I won't (I should, I should)
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I don't get down on the first night
I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I wanna get down, but not the first night

[Verse 2]
We were chillin, watching your TV
I thought you were coming close as you got to me
Wanted to touch you, wanted to kiss you
And somehow in one night, discover I love you
Felt so right but it felt so wrong
And look how we are carrying on
Try to say things to get me to stay
But my watch tells me it's getting too late
I'm thinking

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I don't get down on the first night

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I don't get down on the first night

(If) If you want me
You got to know me
And if you want my love
You gotta win my love

Hey baby
That's the way it's got to be, yeah
Get to know me, get to know me
So we can do this

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I wanna get down, but not the first night

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I don't get down on the first night

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I wanna get down, but not the first night

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I don't get down on the first night

I should make a move but I won't
I know you're probably thinking something is wrong
Knowing if I do that it won't be right
I wanna get down, but not the first night",Monica,Monica,1998,"[19, 17, 11, 7, 5, 4, 3, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 3, 5, 14]",20
19,Love Me,"[Intro: Mase]
Do my Puff Daddy shit
Do that Puff Daddy shit, son
Yeah, yeah, yeah
Yeah, yeah, yeah, what, what, what

ATL, Harlem World, ATL
ATL, Harlem World, ATL
112, Harlem World, 112
112, Harlem World, 112
Harlem World, ATL, 112
112, Harlem World, ATL
Yeah, kid, you don't stop
We won't stop, you don't stop
Come on

[Verse 1: Q Parker]
Baby, whenever I'm with you
No one else exists but you
'Cause you're the one for me
Every time that we're apart
You're always in my heart
And there you'll always be

[Pre-Chorus: 112]
Baby, don't go
Your love's so special
Can't let me go now
If I did wrong, I'm sorry
No other love is for me, oh yeah

[Chorus: 112 & (Slim)]
Love me, hold me
(Why don't you)
Squeeze me
(Love me, never let me go, baby)
Hug me, kiss me
(Why don't you)
And love me
(Love me, never let go)

[Verse 2: Michael Keith]
Whenever I'm on my way home
Just can't wait to be alone
With you, my baby
Anticipating how you'll feel
Listen to me, I'm for real
When I say I love you

[Pre-Chorus: 112 & (Slim)]
Baby, don't go
Your love's so special
(Your love's so special to me, baby, oh)
Can't let me go now
If I did wrong, I'm sorry
(So sorry)
No other love (is for me, oh yes)

[Chorus: 112 + (Slim) + Ma$e]
Love me, hold me
(Why don't you)
Squeeze me
(Love me, never let me go, baby)
Hug me, kiss me
(Why don't you)
And love me
(Love me, never let go)
Uh, uh, yeah ,yeah, yeah, what, what, what
Come on, yeah kid, Harlem on the rise
With 112 and you don't want no problem with these guys

[Verse 3: Ma$e & (Puff Daddy)]
Yo, you cats never want no problem like we want it (Unh-uh)
When Harlem World double up, we put G's on it (That's right)
I'm pushin' new 700 AMGs on it (Talk that ish)
And if you can't see the ice, that means my sleeve's on it (Yeah)
You know I dress as I'm suppose to
Stretch Lex with a chauffeur
Never sober, red Testarossa, cherry Rover
Baguettes in my Jehovah
Me and Puff at the Grammys, sittin' next to Oprah
(And the winner is)
All we hear is platinum that, platinum this
Platinum whips, nobody got no platinum hits (Unh-uh)
Cats know with me, platinum always wrap my wrist (Ha!)
I come to the awards, quadruple platinum chicks
Little ones like 25, what cats get smacked with
Big ones like 45, what cats get clapped with (Take that)
I react sick whenever my dough ain't accurate
Harlem World, Junior M.A.F.I.A., yeah, and that's it, come on

[Chorus: 112 & (Slim)]
Love me, hold me
Squeeze me
(Love me, never let me go, baby)
Hug me, kiss me
(Why don't you)
And love me
(Love me, never let go)

Love me, hold me
Squeeze me
(Never let me go)
Hug me, kiss me
(Why don't you love me)
And love me
(Love me, never let go)

Love me, hold me
Squeeze me
(Love me, never let go)
Hug me, kiss me
And love me",112,112 Featuring Mase,1998,"[21, 24, 21, 19, 17, 19, 19, 19, 25, 40]",10
20,I'll Be,"[Verse 1]
The strands in your eyes that color them wonderful
Stop me and steal my breath
And emeralds from mountains that thrust towards the sky
Never revealing their depth

[Pre-Chorus]
And tell me that we belong together
Dress it up with the trappings of love
I'll be captivated, I'll hang from your lips
Instead of the gallows of heartache that hang from above

[Chorus]
I'll be your cryin' shoulder
I'll be love's suicide
And I'll be better when I'm older
I'll be the greatest fan of your life

[Verse 2]
And rain falls angry on the tin roof
As we lie awake in my bed
And you're my survival, you're my living proof
My love is alive and not dead

[Pre-Chorus]
And tell me that we belong together
Dress it up with the trappings of love
I'll be captivated, I'll hang from your lips
Instead of the gallows of heartache that hang from above

[Chorus]
And I'll be your cryin' shoulder
I'll be love's suicide
I'll be better when I'm older
I'll be the greatest fan of your life

[Bridge]
And I've dropped out, I've burned up, I've fought my way back from the dead
I Tuned in, I turned on, remembered the thing that you said

[Chorus]
And I'll be your cryin' shoulder
I'll be love's suicide
And I'll be better when I'm older
I'll be the greatest fan of your life
And I'll be your cryin' shoulder
I'll be love's suicide
And I'll be better when I'm older
I'll be the greatest fan of your life

[Outro]
The greatest fan of your life

[Outro Saxophone Solo]",Edwin McCain,Edwin McCain,1998,"[22, 22, 25, 22, 9, 10, 10, 9, 9, 6, 6, 5, 5, 7]",14
21,How Deep Is Your Love,"(Sisqo)
Yeah, whoa...

(SISQO)

1ST VERSE:
Hey mami you know that I like it when you call me papi
But it seems like lately baby that you've been seeing another chico
And baby you know that he can't go down like me
And you know that the nigga can't freak like me
So mami tell me one little thing
How deep is your love for me

(Chorus)
How deep is your love for me
Tell me what it's gonna be
Do you see yourself
Fucking with a nigga like me
On the low though so your friends won't know, see now
How deep is your love for me
Tell me what it's gonna be
Do you see yourself
Fucking with a nigga like me
On the low though so your friends won't know, see now

Ven aqui little mami
Puerto Rican I see the way you wiggle it
The way you move your body
He can't make it get wetter than me
But I bet he keep telling you he better than me
Ooh you know that he can't go down like me
And you know that he can't go freak like me
So baby tell me one little thing
How deep is you love for me

Repeat Chorus(x2)

(Girl)
Ay Nokio
Te extrano mucho
Ven aqui mi papi morenito
Y damelo duro
Damelo papi chulo

Repeat Chorus until fade
Repeat Chorus until fade",Dru Hill,Dru Hill Featuring Redman,1998,"[23, 18, 15, 8, 8, 7, 6, 3, 3, 3, 4, 6]",12
22,My Favorite Mistake,"[Intro]
Ooooooooh
Ooooooooh
Ooooooooh
Ooooooooh

[Verse 1]
I woke up and called this morning
The tone of your voice was a warning
That you don't care for me anymore

[Verse 2]
I made up the bed we sleep in
I looked at the clock when you creep in
It's 6 a.m. and I'm alone

[Chorus]
Did you know when you go
It's the perfect ending
To the bad day I was just beginning?
When you go all I know is
You're my favorite mistake

[Verse 3]
Your friends are sorry for me
They watch you pretend to adore me
But I'm no fool to this game

[Verse 4]
Now here comes your secret lover
She'd be unlike any other
Until your guilt goes up in flames

[Chorus]
Did you know when you go
It's the perfect ending
To the bad day I’d gotten used to spending?
When you go all I know is
You're my favorite mistake
You're my favorite mistake

[Bridge]
Well, maybe nothing lasts forever
Even when you stay together
I don't need forever after
It's your laughter won't let me go
So I'm holding on this way

[Verse 5]
Did you know, could you tell
You were the only one
That I ever loved?
Now everything's so wrong

[Outro]
Did you see me walking by?
Did it ever make you cry?
You're my favorite mistake
You're my favorite mistake
You're my favorite mistake",Sheryl Crow,Sheryl Crow,1998,"[24, 20, 23, 23]",4
23,Take Me There,"[Intro]
R-U-G-R-A-T-S

[Chorus: Mya and Blackstreet]
Take me there, I wanna go there
Take me there, let's go there
Take me to that great place
With wonders and wishes
Take me there, I wanna go there
Take me there, you know where
Just take me to that great place
With wonders and wishes

[Verse: Mya]
Sittin' here thinking about yesterday
About what we did and how we used to play
Just the thought of you brings a smile upon my face
That's how it makes me feel to see you everyday, whoa

[Pre-Chorus 1: Blackstreet and Mya]
Where we go, nobody knows
And what we do is between me and you
